game_date,game_pk,pitcher_id,player,team,opponent,Opponent_K_Rate,Opponent_K_Delta_PP,Opponent_K_Extremity,Matchup_PA,Matchup_PA_Band,Matchup_Batters,Lineup_State,Data_Quality,Quality_Band,Neutral_Opponent_Projection,Neutral_K_Projection_Level,Applied_Projection,Matchup_Adjustment_K,Reduction_Magnitude_K,Reduction_Magnitude_Band,Actual_Strikeouts,Applied_Absolute_Error,Neutral_Absolute_Error,Applied_Error,Neutral_Error,Applied_Win,Neutral_Win,Tie,Applied_Underprediction,Neutral_Underprediction,Report_Only,Production_Authority,Validation_Version
2026-08-14,823591,476594,Robert Stock,NYM,WSH,0.204674105282857,-1.9325894717142968,-1.50–2.49pp,2034.0,"2,000–2,999 PA",9.0,CONFIRMED,47,<60,4.551462856276256,4.0–4.99 K,4.350693049617538,-0.2007698066587178,0.2007698066587178,0.10–0.24 K,5.0,0.6493069503824618,0.448537143723744,-0.6493069503824618,-0.448537143723744,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824399,650633,Michael King,SDP,CLE,0.1915560361205985,-3.244396387940149,-2.50pp+,1992.0,"1,000–1,999 PA",9.0,CONFIRMED,79,70–79,5.143627133720286,5.0–5.99 K,4.756564500312371,-0.3870626334079148,0.3870626334079148,0.25–0.39 K,4.0,0.7565645003123711,1.143627133720286,0.7565645003123711,1.143627133720286,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824399,668909,Gavin Williams,CLE,SDP,0.2033023277838466,-2.0697672216153347,-1.50–2.49pp,2567.0,"2,000–2,999 PA",9.0,CONFIRMED,79,70–79,6.065921184774569,6.0+ K,5.778883370854544,-0.2870378139200253,0.2870378139200253,0.25–0.39 K,5.0,0.778883370854544,1.065921184774569,0.778883370854544,1.065921184774569,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824882,694297,Brandon Pfaadt,ARI,ATL,0.2161275537442103,-0.7872446255789672,-0.25–0.99pp,2357.0,"2,000–2,999 PA",9.0,CONFIRMED,79,70–79,4.78068299269797,4.0–4.99 K,4.695923424536369,-0.0847595681616004,0.0847595681616004,<0.10 K,7.0,2.3040765754636308,2.2193170073020303,-2.3040765754636308,-2.2193170073020303,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,822777,543037,Gerrit Cole,NYY,TOR,0.1869173244256435,-3.708267557435649,-2.50pp+,2234.0,"2,000–2,999 PA",9.0,CONFIRMED,65,60–69,5.674663842615219,5.0–5.99 K,5.1837125225898735,-0.4909513200253457,0.4909513200253457,0.40+ K,5.0,0.1837125225898734,0.6746638426152192,0.1837125225898734,0.6746638426152192,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824159,669923,George Kirby,SEA,HOU,0.2133899480736955,-1.061005192630449,-1.00–1.49pp,2648.0,"2,000–2,999 PA",9.0,CONFIRMED,77,70–79,5.179385474519775,5.0–5.99 K,5.055233311872689,-0.1241521626470865,0.1241521626470865,0.10–0.24 K,2.0,3.055233311872689,3.1793854745197754,3.055233311872689,3.1793854745197754,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824159,663567,Peter Lambert,HOU,SEA,0.1969009292973188,-2.7099070702681165,-2.50pp+,2076.0,"2,000–2,999 PA",9.0,CONFIRMED,74,70–79,5.295514736292738,5.0–5.99 K,4.964871980644212,-0.3306427556485261,0.3306427556485261,0.25–0.39 K,6.0,1.0351280193557884,0.7044852637072623,-1.0351280193557884,-0.7044852637072623,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,823993,680570,Grayson Rodriguez,LAA,KCR,0.2124778909785245,-1.152210902147549,-1.00–1.49pp,1930.0,"1,000–1,999 PA",9.0,CONFIRMED,62,60–69,4.618046613962233,4.0–4.99 K,4.497707170109626,-0.1203394438526066,0.1203394438526066,0.10–0.24 K,5.0,0.5022928298903739,0.3819533860377673,-0.5022928298903739,-0.3819533860377673,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824968,677958,Kumar Rocker,TEX,ATH,0.1944436252649416,-2.955637473505837,-2.50pp+,1987.0,"1,000–1,999 PA",9.0,CONFIRMED,74,70–79,4.7180580184366425,4.0–4.99 K,4.395781761680474,-0.3222762567561688,0.3222762567561688,0.25–0.39 K,3.0,1.3957817616804735,1.7180580184366423,1.3957817616804735,1.7180580184366423,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,823913,688107,Robert Gasser,MIL,LAD,0.2141393421271099,-0.9860657872890088,-0.25–0.99pp,877.0,"<1,000 PA",9.0,CONFIRMED,64,60–69,4.854672986677297,4.0–4.99 K,4.7466171474424845,-0.1080558392348125,0.1080558392348125,0.10–0.24 K,7.0,2.2533828525575155,2.145327013322703,-2.2533828525575155,-2.145327013322703,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
