game_date,pitcher_id,starter_role_label,projected_pitches,actual_pitches,projected_bf,actual_bf,projected_outs,actual_outs,runtime_state_version
2024-09-11,665152,ESTABLISHED,85.3528229140938,103.0,22.203370082853308,28.0,15.59171017103187,21.0,starter-role-runtime-state-v1
2024-09-11,669358,ESTABLISHED,87.3527765070164,78.0,22.80739038686724,20.0,16.875819198019464,16.0,starter-role-runtime-state-v1
2024-09-11,674003,ESTABLISHED,86.642245413948,59.0,21.947935280683843,20.0,16.79072847562903,11.0,starter-role-runtime-state-v1
2024-09-11,685299,ESTABLISHED,74.2888311686195,67.0,18.916011424509616,19.0,12.169236213850176,10.0,starter-role-runtime-state-v1
2024-09-11,686613,ESTABLISHED,97.67921631531915,97.0,23.72774007038507,26.0,17.734481187716206,15.0,starter-role-runtime-state-v1
2024-09-11,693433,ESTABLISHED,79.89937962603305,89.0,22.10308110186712,23.0,16.86399811892323,20.0,starter-role-runtime-state-v1
2024-09-11,805673,ESTABLISHED,81.39420715064311,61.0,20.693725656239145,17.0,12.899342733214528,10.0,starter-role-runtime-state-v1
2024-09-12,543243,ESTABLISHED,92.366776047361,91.0,24.34893893495385,22.0,18.12338351000806,18.0,starter-role-runtime-state-v1
2024-09-12,663372,ESTABLISHED,84.37943239027607,92.0,21.952876020744828,22.0,15.27144985712748,17.0,starter-role-runtime-state-v1
2024-09-12,664285,ESTABLISHED,95.97762761615832,96.0,24.805594762121792,26.0,19.39515029373136,19.0,starter-role-runtime-state-v1
2024-09-12,668909,ESTABLISHED,78.11792840716352,90.0,19.07524587921949,24.0,13.227495846413397,16.0,starter-role-runtime-state-v1
2024-09-12,669373,ESTABLISHED,93.60712374926251,84.0,24.662815311786837,22.0,18.816076051681087,18.0,starter-role-runtime-state-v1
2024-09-12,682243,ESTABLISHED,89.54010620099909,84.0,22.298087536270984,22.0,17.04746576561022,18.0,starter-role-runtime-state-v1
2024-09-13,592332,ESTABLISHED,101.04857487653743,104.0,25.38904415918024,31.0,18.543216772039045,21.0,starter-role-runtime-state-v1
2024-09-13,593958,ESTABLISHED,91.58385015691366,90.0,23.151185503438537,22.0,15.845215938556596,15.0,starter-role-runtime-state-v1
2024-09-13,594798,RESTRICTED,69.14744307742855,61.0,18.274809193532978,16.0,14.89823034983176,11.0,starter-role-runtime-state-v1
2024-09-13,605400,ESTABLISHED,98.58190623802155,90.0,24.9558629362872,21.0,17.65878152376082,13.0,starter-role-runtime-state-v1
2024-09-13,641927,ESTABLISHED,83.41774473846382,90.0,22.477355587826757,27.0,17.359922093314538,20.0,starter-role-runtime-state-v1
2024-09-13,642547,ESTABLISHED,95.64962066590142,103.0,22.7669110627823,23.0,16.226562174829148,15.0,starter-role-runtime-state-v1
2024-09-13,656302,ESTABLISHED,92.99665207986277,97.0,22.641044832051,23.0,16.42578183020795,18.0,starter-role-runtime-state-v1
2024-09-13,657277,ESTABLISHED,95.39556446941545,83.0,26.030715639150444,20.0,19.184845493884342,12.0,starter-role-runtime-state-v1
2024-09-13,665795,ESTABLISHED,89.63438471360804,100.0,21.592218680116737,22.0,15.366504891355977,18.0,starter-role-runtime-state-v1
2024-09-13,676106,ESTABLISHED,82.64689157768841,90.0,21.191205689322622,24.0,14.583384075833177,15.0,starter-role-runtime-state-v1
2024-09-13,676440,ESTABLISHED,92.34695693393772,91.0,22.640926296510187,25.0,16.614371124544963,18.0,starter-role-runtime-state-v1
2024-09-14,453286,RESTRICTED,76.26981062891696,73.0,20.223152850289672,19.0,15.127033623513361,12.0,starter-role-runtime-state-v1
2024-09-14,519242,ESTABLISHED,100.45361367918457,96.0,24.496412284816834,23.0,18.511119784926834,18.0,starter-role-runtime-state-v1
2024-09-14,543037,ESTABLISHED,92.92130701078004,68.0,23.28861159573411,22.0,17.305826896758575,13.0,starter-role-runtime-state-v1
2024-09-14,592791,ESTABLISHED,90.46732174156395,85.0,24.370440510192793,24.0,17.847608086638925,18.0,starter-role-runtime-state-v1
2024-09-14,607259,ESTABLISHED,86.56008397747158,76.0,22.262589956208764,22.0,15.9009161234472,18.0,starter-role-runtime-state-v1
2024-09-14,607536,ESTABLISHED,85.14334743281731,95.0,22.820492743642724,29.0,16.39797122920764,21.0,starter-role-runtime-state-v1
2024-09-14,608379,ESTABLISHED,91.06770741698612,93.0,23.900310977152373,22.0,17.900645419418048,15.0,starter-role-runtime-state-v1
2024-09-14,656876,RESTRICTED,60.0,28.0,15.84077962835094,7.0,12.127582788856607,6.0,starter-role-runtime-state-v1
2024-09-14,669302,ESTABLISHED,94.29652886091829,97.0,24.1854735408789,25.0,18.844274332648176,18.0,starter-role-runtime-state-v1
2024-09-14,669372,ESTABLISHED,80.03784193391985,71.0,22.46678050910226,20.0,16.02716617906398,12.0,starter-role-runtime-state-v1
2024-09-14,676282,ESTABLISHED,87.19137882056914,78.0,20.32402580588829,18.0,14.770098678160503,15.0,starter-role-runtime-state-v1
2024-09-14,694297,ESTABLISHED,90.87746730407149,58.0,24.542333209223198,14.0,17.075159475301305,5.0,starter-role-runtime-state-v1
2024-09-15,527048,ESTABLISHED,86.56508390947394,69.0,22.65467858984343,18.0,15.681606660235435,15.0,starter-role-runtime-state-v1
2024-09-15,607074,ESTABLISHED,98.74756335518632,88.0,22.869679177844574,24.0,16.324029389012722,16.0,starter-role-runtime-state-v1
2024-09-15,615698,ESTABLISHED,89.21954372404035,69.0,22.538169656452826,17.0,15.198605268571677,7.0,starter-role-runtime-state-v1
2024-09-15,621111,ESTABLISHED,85.20731145216266,97.0,21.46544291081215,26.0,13.638498419735967,18.0,starter-role-runtime-state-v1
2024-09-15,650911,ESTABLISHED,93.50758111211593,87.0,25.307374819316685,27.0,18.421814906531427,21.0,starter-role-runtime-state-v1
2024-09-15,656849,ESTABLISHED,85.46872419310242,99.0,23.96168245622549,28.0,17.012884348426873,23.0,starter-role-runtime-state-v1
2024-09-15,663903,ESTABLISHED,94.75330375039381,89.0,23.916227388474233,25.0,16.83450859662873,15.0,starter-role-runtime-state-v1
2024-09-15,669022,ESTABLISHED,90.53085316051043,93.0,22.772719527396156,22.0,15.006885257250921,18.0,starter-role-runtime-state-v1
2024-09-15,669923,ESTABLISHED,88.74656808343315,85.0,23.530601805919908,21.0,16.692355090490523,21.0,starter-role-runtime-state-v1
2024-09-15,671737,ESTABLISHED,88.19199251464187,99.0,23.102292289295267,21.0,16.273929983728177,13.0,starter-role-runtime-state-v1
2024-09-15,672456,ESTABLISHED,84.121555556537,63.0,22.686535704182898,20.0,17.111039800746177,15.0,starter-role-runtime-state-v1
2024-09-15,683003,ESTABLISHED,87.4916906277917,97.0,23.295635307198054,20.0,17.09354901812551,12.0,starter-role-runtime-state-v1
2024-09-15,695076,ESTABLISHED,80.09861906278546,77.0,20.260238809664017,22.0,15.341403921263716,16.0,starter-role-runtime-state-v1
2024-09-15,700249,ESTABLISHED,85.9510036445823,89.0,22.640575002771172,19.0,14.729819398022379,15.0,starter-role-runtime-state-v1
2024-09-16,518876,ESTABLISHED,85.73618205163712,83.0,23.203675091650314,22.0,16.95884656850598,18.0,starter-role-runtime-state-v1
2024-09-16,571510,ESTABLISHED,82.35280387421754,64.0,20.642841005687547,16.0,15.155249678329614,8.0,starter-role-runtime-state-v1
2024-09-16,607625,ESTABLISHED,99.38714032552518,96.0,26.164450613244036,24.0,19.38657842093645,14.0,starter-role-runtime-state-v1
2024-09-16,608331,ESTABLISHED,96.56814552330376,98.0,25.13596766386818,23.0,17.938365374196866,18.0,starter-role-runtime-state-v1
2024-09-16,624133,ESTABLISHED,85.19447671233897,104.0,23.22004335258268,22.0,16.23259342750908,15.0,starter-role-runtime-state-v1
2024-09-16,640455,ESTABLISHED,96.01002559691396,85.0,23.934358427042994,25.0,18.299468715195246,21.0,starter-role-runtime-state-v1
2024-09-16,663623,ESTABLISHED,91.50229752417883,94.0,23.24328752769655,26.0,16.734251635449006,22.0,starter-role-runtime-state-v1
2024-09-16,669467,ESTABLISHED,93.64188573337486,100.0,23.97431349672972,26.0,16.68524224903613,21.0,starter-role-runtime-state-v1
2024-09-16,672282,ESTABLISHED,94.63283709380404,100.0,23.24087251550887,26.0,15.892202892843258,16.0,starter-role-runtime-state-v1
2024-09-16,684007,ESTABLISHED,91.63382940468811,99.0,24.24917288153432,26.0,18.527442016741787,18.0,starter-role-runtime-state-v1
2024-09-16,694973,ESTABLISHED,96.09725060450674,102.0,23.401914369402707,22.0,17.81961437249116,18.0,starter-role-runtime-state-v1
2024-09-16,808967,RESTRICTED,76.63686808724066,72.0,20.161036569042274,17.0,15.301868556215576,12.0,starter-role-runtime-state-v1
2024-09-17,554430,ESTABLISHED,96.3623566412668,99.0,24.32859868539191,24.0,18.57437267907775,21.0,starter-role-runtime-state-v1
2024-09-17,605135,ESTABLISHED,98.17803901667236,80.0,25.073860088882952,23.0,17.101530950795322,11.0,starter-role-runtime-state-v1
2024-09-17,605483,ESTABLISHED,85.119358299649,98.0,20.382898147102004,21.0,15.250794549888806,18.0,starter-role-runtime-state-v1
2024-09-17,650633,ESTABLISHED,95.48973058728507,87.0,23.595908670766633,27.0,16.678435568702383,21.0,starter-role-runtime-state-v1
2024-09-17,656550,RAMPING,85.01065782655405,78.0,23.707241845572078,19.0,16.560863855903982,12.0,starter-role-runtime-state-v1
2024-09-17,663372,RAMPING,85.96185214374934,93.0,22.043021652771124,27.0,15.489087242153271,20.0,starter-role-runtime-state-v1
2024-09-17,663436,ESTABLISHED,81.97039957970348,87.0,20.368337738251363,22.0,14.20893536825745,15.0,starter-role-runtime-state-v1
2024-09-17,663554,ESTABLISHED,81.1641271166624,89.0,21.171098792837718,21.0,14.825601336676225,13.0,starter-role-runtime-state-v1
2024-09-17,668909,ESTABLISHED,79.09700298842122,89.0,19.563555524792907,22.0,13.525053375824307,15.0,starter-role-runtime-state-v1
2024-09-17,669358,ESTABLISHED,85.3050066723339,96.0,22.306590334537674,24.0,16.72840085694275,21.0,starter-role-runtime-state-v1
2024-09-17,686613,ESTABLISHED,96.27779643391762,95.0,23.817850755443757,24.0,17.38950203796231,18.0,starter-role-runtime-state-v1
2024-09-17,693433,ESTABLISHED,80.3046776177746,94.0,22.13242716612041,24.0,17.18481739789705,14.0,starter-role-runtime-state-v1
2024-09-17,805673,ESTABLISHED,75.46971296819943,76.0,19.74444089517897,19.0,12.226005116436756,14.0,starter-role-runtime-state-v1
2024-09-18,543243,ESTABLISHED,92.11145862284557,90.0,24.064995247830602,26.0,18.107137314276454,17.0,starter-role-runtime-state-v1
2024-09-18,593958,ESTABLISHED,88.60275717282282,94.0,22.704883164837373,25.0,15.670919284331266,19.0,starter-role-runtime-state-v1
2024-09-18,605400,ESTABLISHED,94.39798557370463,97.0,24.140407813493002,25.0,17.016117610359778,21.0,starter-role-runtime-state-v1
2024-09-18,641927,ESTABLISHED,88.31891931388864,101.0,23.439605828730866,25.0,17.80042978351325,21.0,starter-role-runtime-state-v1
2024-09-18,642547,ESTABLISHED,95.8491354363024,91.0,22.731798749863163,19.0,16.074061739433425,15.0,starter-role-runtime-state-v1
2024-09-18,656302,ESTABLISHED,91.79108858701628,103.0,22.49513432836938,28.0,16.551384227903533,25.0,starter-role-runtime-state-v1
2024-09-18,664285,ESTABLISHED,95.68676757676563,94.0,24.892861381803908,28.0,19.334032707120425,21.0,starter-role-runtime-state-v1
2024-09-18,665152,ESTABLISHED,89.33325885784281,86.0,23.058639362675294,25.0,16.231450837678846,18.0,starter-role-runtime-state-v1
2024-09-18,669373,ESTABLISHED,92.9182851718422,95.0,24.407336197639474,21.0,18.744881636315004,15.0,starter-role-runtime-state-v1
2024-09-18,669620,ESTABLISHED,79.51250567916368,93.0,21.326764335048694,22.0,16.891514077003134,14.0,starter-role-runtime-state-v1
2024-09-18,674003,ESTABLISHED,81.4415820076397,90.0,21.516131615560155,26.0,15.999332537752352,21.0,starter-role-runtime-state-v1
2024-09-18,676440,ESTABLISHED,90.5857576174296,96.0,22.70047086289873,27.0,16.701610447538066,20.0,starter-role-runtime-state-v1
2024-09-18,677960,ESTABLISHED,80.5720834541724,74.0,21.0670399900371,22.0,15.468022556578319,13.0,starter-role-runtime-state-v1
2024-09-18,682243,ESTABLISHED,88.13547158435547,106.0,22.188336867650342,23.0,17.140760321182206,18.0,starter-role-runtime-state-v1
2024-09-19,519242,ESTABLISHED,97.5350701086403,93.0,24.06460152828618,21.0,18.38371588099067,15.0,starter-role-runtime-state-v1
2024-09-19,592332,ESTABLISHED,102.44607327968028,58.0,26.089474973519778,16.0,18.846019703832717,15.0,starter-role-runtime-state-v1
2024-09-19,657277,ESTABLISHED,91.96766531020943,96.0,25.086885695499603,21.0,18.276954603073232,15.0,starter-role-runtime-state-v1
2024-09-19,665795,ESTABLISHED,92.4220320928772,73.0,21.80461265808539,17.0,15.69730048379487,7.0,starter-role-runtime-state-v1
2024-09-19,669302,ESTABLISHED,92.90936648883931,97.0,24.075840922531214,25.0,18.689757730641364,16.0,starter-role-runtime-state-v1
2024-09-19,676282,ESTABLISHED,85.8880814853018,86.0,19.889250230609747,19.0,14.858521023119069,13.0,starter-role-runtime-state-v1
2024-09-19,694297,ESTABLISHED,81.82561468333763,104.0,22.6649456480108,23.0,15.39864564669873,21.0,starter-role-runtime-state-v1
2024-09-20,543037,ESTABLISHED,88.13394897715177,99.0,22.92564167259119,29.0,16.758387200592328,27.0,starter-role-runtime-state-v1
2024-09-20,592791,ESTABLISHED,89.66590610580187,80.0,24.30597668439674,23.0,17.846321604433562,18.0,starter-role-runtime-state-v1
2024-09-20,594798,RESTRICTED,67.1129759170365,58.0,17.782353901452197,13.0,14.101589958754088,9.0,starter-role-runtime-state-v1
2024-09-20,607259,ESTABLISHED,86.25280462025779,78.0,22.343126631944195,20.0,16.177903833053463,18.0,starter-role-runtime-state-v1
2024-09-20,607536,ESTABLISHED,85.05400317890815,86.0,23.32664370302956,25.0,16.840537969171837,18.0,starter-role-runtime-state-v1
2024-09-20,608379,ESTABLISHED,90.39812652466844,96.0,23.584116879801616,23.0,17.54427865866298,17.0,starter-role-runtime-state-v1
2024-09-20,650911,ESTABLISHED,89.61697533512738,98.0,25.085218684119717,22.0,18.58056288903246,15.0,starter-role-runtime-state-v1
2024-09-20,656849,ESTABLISHED,87.43509229549366,64.0,24.453670665145673,19.0,17.66946537112863,11.0,starter-role-runtime-state-v1
2024-09-20,669372,RAMPING,77.2815014808511,78.0,21.72861691348426,18.0,14.813974346290161,15.0,starter-role-runtime-state-v1
2024-09-20,669923,ESTABLISHED,88.37229520239028,85.0,23.24409930576087,22.0,17.197929350229195,18.0,starter-role-runtime-state-v1
2024-09-21,518876,ESTABLISHED,85.08585783592778,72.0,23.032215400328422,16.0,17.070116243845266,15.0,starter-role-runtime-state-v1
2024-09-21,527048,ESTABLISHED,84.2670695123377,81.0,22.090824200281823,22.0,15.608607020218242,16.0,starter-role-runtime-state-v1
2024-09-21,571510,RAMPING,77.59320004214308,88.0,19.80207060855038,19.0,14.179184752825519,12.0,starter-role-runtime-state-v1
2024-09-21,607074,ESTABLISHED,97.13259511236193,90.0,22.94599206640559,22.0,16.275511122228682,18.0,starter-role-runtime-state-v1
2024-09-21,608331,ESTABLISHED,96.59019769006123,100.0,24.87629109392324,24.0,17.939312756960824,18.0,starter-role-runtime-state-v1
2024-09-21,615698,ESTABLISHED,84.58495130889484,100.0,21.650377895448635,24.0,14.172363944731917,14.0,starter-role-runtime-state-v1
2024-09-21,621111,ESTABLISHED,86.27168938580509,89.0,22.006838752125333,24.0,14.200463685234858,16.0,starter-role-runtime-state-v1
2024-09-21,624133,ESTABLISHED,89.75657129625138,91.0,23.36576642451479,23.0,16.176953642338248,15.0,starter-role-runtime-state-v1
2024-09-21,640455,ESTABLISHED,94.31449453085668,89.0,23.98801691453489,24.0,18.5743548883192,21.0,starter-role-runtime-state-v1
2024-09-21,663903,ESTABLISHED,92.7922438900132,88.0,23.875886191285623,24.0,16.57802686619648,16.0,starter-role-runtime-state-v1
2024-09-21,669022,ESTABLISHED,90.51044745049319,94.0,22.653385811467658,24.0,15.326384523525668,21.0,starter-role-runtime-state-v1
2024-09-21,671737,ESTABLISHED,94.03156462486481,103.0,23.380443205269586,23.0,16.052228374215154,15.0,starter-role-runtime-state-v1
2024-09-21,672282,ESTABLISHED,95.10136640877127,66.0,23.532665112670553,17.0,15.905382860205512,6.0,starter-role-runtime-state-v1
2024-09-21,676106,ESTABLISHED,85.78070723082803,79.0,21.82186003948555,20.0,14.713698716597081,15.0,starter-role-runtime-state-v1
2024-09-21,683003,ESTABLISHED,89.97610234558519,90.0,23.006061415984338,24.0,16.488694643616522,15.0,starter-role-runtime-state-v1
2024-09-21,694738,ESTABLISHED,71.20748298540838,87.0,18.459865991256763,21.0,15.000702991678548,15.0,starter-role-runtime-state-v1
2024-09-21,695076,ESTABLISHED,80.00148539913138,87.0,20.838118226206582,23.0,15.557781608378232,15.0,starter-role-runtime-state-v1
2024-09-21,700249,ESTABLISHED,86.9526784339036,89.0,22.17013203626428,20.0,14.798157247666701,15.0,starter-role-runtime-state-v1
2024-09-22,554430,ESTABLISHED,95.39408912905424,94.0,24.154751145335943,28.0,18.801988719556764,21.0,starter-role-runtime-state-v1
2024-09-22,605483,ESTABLISHED,86.02860095546127,88.0,20.406217375791087,21.0,15.538382633699493,18.0,starter-role-runtime-state-v1
2024-09-22,607625,ESTABLISHED,98.65361040014412,89.0,25.884411112946122,25.0,18.764372171128297,21.0,starter-role-runtime-state-v1
2024-09-22,656550,ESTABLISHED,81.92965377491927,62.0,22.32053722089737,16.0,15.343425953048076,12.0,starter-role-runtime-state-v1
2024-09-22,663623,ESTABLISHED,92.18760881261166,83.0,23.580377079797188,18.0,17.311547872058448,12.0,starter-role-runtime-state-v1
2024-09-22,668909,ESTABLISHED,79.03844819793957,86.0,19.70891048843955,22.0,13.65778390053724,17.0,starter-role-runtime-state-v1
2024-09-22,669358,ESTABLISHED,87.43369985180902,83.0,22.623106219602906,24.0,17.35873790943716,18.0,starter-role-runtime-state-v1
2024-09-22,669467,ESTABLISHED,94.19188248233506,85.0,24.1930594398232,23.0,17.2026414174268,21.0,starter-role-runtime-state-v1
2024-09-22,684007,ESTABLISHED,91.84100067705666,94.0,24.371823821327894,26.0,18.44548173283843,21.0,starter-role-runtime-state-v1
2024-09-22,693433,ESTABLISHED,83.20898893007875,82.0,22.516443593165,25.0,16.889290196679177,18.0,starter-role-runtime-state-v1
2024-09-22,694973,ESTABLISHED,99.1790200645231,73.0,23.482528483220193,18.0,17.922627644719622,15.0,starter-role-runtime-state-v1
2024-09-22,805673,ESTABLISHED,74.8737278540465,87.0,19.517355786068308,18.0,12.561418985666702,14.0,starter-role-runtime-state-v1
2024-09-22,808967,RESTRICTED,75.47521414889283,79.0,19.68103887169176,17.0,14.849190717289167,9.0,starter-role-runtime-state-v1
2024-09-23,593958,ESTABLISHED,88.6979151832742,103.0,22.899663703920176,24.0,16.0236502361833,14.0,starter-role-runtime-state-v1
2024-09-23,605135,ESTABLISHED,93.33405916174173,88.0,24.516962750012286,23.0,16.306614450276726,13.0,starter-role-runtime-state-v1
2024-09-23,605400,ESTABLISHED,94.81590868910862,102.0,24.251452946631154,26.0,17.471217670812187,18.0,starter-role-runtime-state-v1
2024-09-23,682243,ESTABLISHED,89.9580018956782,97.0,22.264389016047687,25.0,17.228874914007008,21.0,starter-role-runtime-state-v1
2024-09-23,686613,ESTABLISHED,95.72646342022259,103.0,23.799469861098736,23.0,17.462544065230198,18.0,starter-role-runtime-state-v1
2024-09-24,641927,ESTABLISHED,92.02581998449591,89.0,23.89614086961424,25.0,18.238610414542393,15.0,starter-role-runtime-state-v1
2024-09-24,650633,ESTABLISHED,92.87787500405946,95.0,23.768000141123146,20.0,17.098358925884224,15.0,starter-role-runtime-state-v1
2024-09-24,657277,ESTABLISHED,91.89365773744503,95.0,24.555662971545242,22.0,17.894198105147897,18.0,starter-role-runtime-state-v1
2024-09-24,663372,ESTABLISHED,88.6691074877954,85.0,22.804758706604566,24.0,16.051514416876042,18.0,starter-role-runtime-state-v1
2024-09-24,664285,ESTABLISHED,95.38810048607223,90.0,25.19479094598535,26.0,19.49847319227738,17.0,starter-role-runtime-state-v1
2024-09-24,665152,ESTABLISHED,91.73034544208441,83.0,23.583888343029287,19.0,16.515484717572033,15.0,starter-role-runtime-state-v1
2024-09-24,669302,ESTABLISHED,93.40396665042532,94.0,24.18190512874618,24.0,18.40612008451106,18.0,starter-role-runtime-state-v1
2024-09-24,669373,ESTABLISHED,92.3310498426798,103.0,23.909940902931666,23.0,18.2873043689423,21.0,starter-role-runtime-state-v1
2024-09-24,676440,ESTABLISHED,92.30044812979304,88.0,23.281187103254,26.0,17.100135369471992,21.0,starter-role-runtime-state-v1
2024-09-24,677960,ESTABLISHED,78.65490737997943,82.0,21.026516717543632,23.0,15.143994213059937,15.0,starter-role-runtime-state-v1
2024-09-24,694297,ESTABLISHED,84.34899181173425,62.0,22.732089163305506,16.0,16.031187319613874,8.0,starter-role-runtime-state-v1
2024-09-25,547179,ESTABLISHED,77.94847823987779,28.0,20.218658930694335,9.0,14.441595731317399,7.0,starter-role-runtime-state-v1
2024-09-25,592332,ESTABLISHED,93.95856169767964,93.0,24.592706188943566,25.0,18.396617071481522,18.0,starter-role-runtime-state-v1
2024-09-25,642547,ESTABLISHED,94.47745353165215,96.0,22.21685224667945,20.0,15.932750630330373,16.0,starter-role-runtime-state-v1
2024-09-25,650911,ESTABLISHED,90.60413680626371,94.0,24.722299409291775,22.0,18.166260311745894,14.0,starter-role-runtime-state-v1
2024-09-25,656302,ESTABLISHED,96.63836664428825,97.0,23.48029286149262,23.0,17.567711300136622,15.0,starter-role-runtime-state-v1
2024-09-25,663436,ESTABLISHED,82.29988117130978,85.0,20.583250216864613,18.0,14.327245375439585,11.0,starter-role-runtime-state-v1
2024-09-25,665795,ESTABLISHED,87.32248707911866,79.0,20.936133748712294,22.0,14.568768003027092,15.0,starter-role-runtime-state-v1
2024-09-25,669620,ESTABLISHED,85.39719538318104,54.0,21.68659462979746,16.0,15.85668288971895,9.0,starter-role-runtime-state-v1
2024-09-25,669923,ESTABLISHED,88.51509376838462,96.0,23.162354969557818,24.0,17.307853518120798,18.0,starter-role-runtime-state-v1
2024-09-25,672456,ESTABLISHED,80.15256538559868,55.0,22.20744264313349,14.0,16.792973066138256,8.0,starter-role-runtime-state-v1
2024-09-25,674003,ESTABLISHED,82.23187485841545,90.0,22.003186612991847,21.0,16.571165244070677,11.0,starter-role-runtime-state-v1
2024-09-26,543037,ESTABLISHED,91.2579953534302,101.0,23.78676977899994,23.0,17.90297321320908,20.0,starter-role-runtime-state-v1
2024-09-26,607536,ESTABLISHED,86.13944236574946,85.0,23.630740646141867,23.0,17.00204715649822,13.0,starter-role-runtime-state-v1
2024-09-26,608379,ESTABLISHED,91.85587917169667,83.0,23.620098588687974,22.0,17.515426726710807,15.0,starter-role-runtime-state-v1
2024-09-26,621111,ESTABLISHED,86.09980043520105,71.0,22.20158125151307,20.0,14.417363874776541,15.0,starter-role-runtime-state-v1
2024-09-26,669372,ESTABLISHED,77.4678842308761,68.0,20.738102270926074,22.0,14.884867937158774,16.0,starter-role-runtime-state-v1
2024-09-26,677958,ESTABLISHED,72.39625850729581,73.0,16.998183533527495,21.0,10.41354184939481,14.0,starter-role-runtime-state-v1
2024-09-27,518876,ESTABLISHED,83.05650622667174,99.0,22.135962574586813,27.0,16.85730456190418,17.0,starter-role-runtime-state-v1
2024-09-27,592791,ESTABLISHED,87.83523328446832,89.0,24.07862411318044,25.0,17.862010832195736,21.0,starter-role-runtime-state-v1
2024-09-27,594798,RESTRICTED,64.58208772733013,53.0,16.78105857337218,15.0,13.113788630148992,12.0,starter-role-runtime-state-v1
2024-09-27,607074,ESTABLISHED,95.05256500533727,95.0,22.709600805632398,21.0,16.443914141414286,16.0,starter-role-runtime-state-v1
2024-09-27,607259,ESTABLISHED,81.96891025398278,95.0,21.667453201786884,27.0,16.28039449667346,24.0,starter-role-runtime-state-v1
2024-09-27,608331,ESTABLISHED,97.37065236398398,98.0,24.829091246173157,30.0,17.974091279169446,26.0,starter-role-runtime-state-v1
2024-09-27,615698,ESTABLISHED,87.95042342645763,73.0,22.110090494693903,18.0,14.227732271707382,10.0,starter-role-runtime-state-v1
2024-09-27,624133,ESTABLISHED,91.975565503452,59.0,23.568603384336974,15.0,16.124531586306986,6.0,starter-role-runtime-state-v1
2024-09-27,640455,ESTABLISHED,93.94446664629406,91.0,24.022660653001058,21.0,18.870239982548007,11.0,starter-role-runtime-state-v1
2024-09-27,663903,ESTABLISHED,91.04216116109468,98.0,23.748757089635035,26.0,16.490844213114386,18.0,starter-role-runtime-state-v1
2024-09-27,671737,ESTABLISHED,94.88325883400437,71.0,23.321630634909106,22.0,15.92509214484512,18.0,starter-role-runtime-state-v1
2024-09-27,672282,ESTABLISHED,89.08684664442684,95.0,22.499955150047178,24.0,14.650516427257456,15.0,starter-role-runtime-state-v1
2024-09-27,676282,ESTABLISHED,86.13305842219347,93.0,19.734424181528922,20.0,14.49430099094629,11.0,starter-role-runtime-state-v1
2024-09-27,683003,ESTABLISHED,90.91868911968294,85.0,23.2331989193233,20.0,16.346412532421077,13.0,starter-role-runtime-state-v1
2024-09-27,693433,ESTABLISHED,82.49869051229344,76.0,22.707846160463,19.0,16.985895443885823,15.0,starter-role-runtime-state-v1
2024-09-27,694738,ESTABLISHED,77.21594117529672,97.0,19.439052878879494,22.0,15.034049939100711,11.0,starter-role-runtime-state-v1
2024-09-27,700249,ESTABLISHED,86.12060347319812,79.0,21.744747370679026,20.0,14.796166404479413,17.0,starter-role-runtime-state-v1
2024-09-28,554430,ESTABLISHED,98.01915273392882,97.0,24.882160254281295,23.0,19.140075980389163,19.0,starter-role-runtime-state-v1
2024-09-28,593958,ESTABLISHED,92.1031575346333,62.0,23.235254197186173,20.0,15.866275733542478,14.0,starter-role-runtime-state-v1
2024-09-28,607625,ESTABLISHED,96.20968850740475,36.0,25.632389472207137,8.0,18.98777681789712,6.0,starter-role-runtime-state-v1
2024-09-28,669022,ESTABLISHED,90.87449385207822,91.0,22.79936078144715,21.0,15.9419015060271,18.0,starter-role-runtime-state-v1
2024-09-28,669358,ESTABLISHED,86.26411580162912,86.0,22.74260936959781,23.0,17.424674620084943,18.0,starter-role-runtime-state-v1
2024-09-28,669467,ESTABLISHED,91.54518704199107,74.0,23.868735818068764,21.0,17.624499810212814,15.0,starter-role-runtime-state-v1
2024-09-28,676106,ESTABLISHED,83.52189969210802,93.0,21.414074044434415,24.0,14.713708480941865,16.0,starter-role-runtime-state-v1
2024-09-28,680732,ESTABLISHED,86.06916099513612,84.0,21.464795191959688,19.0,16.60151806615588,15.0,starter-role-runtime-state-v1
2024-09-28,681190,ESTABLISHED,87.30721652212745,96.0,22.349577487303584,23.0,14.764732314871708,18.0,starter-role-runtime-state-v1
2024-09-28,694973,ESTABLISHED,93.45442171201454,23.0,22.557582810303124,6.0,17.50688582065312,6.0,starter-role-runtime-state-v1
2024-09-28,695076,ESTABLISHED,81.81627643140658,91.0,21.37837813155536,21.0,15.434394304497925,15.0,starter-role-runtime-state-v1
2024-09-28,805673,ESTABLISHED,77.91952152993271,80.0,19.320882509797777,19.0,12.855578260425238,9.0,starter-role-runtime-state-v1
2024-09-28,808967,ESTABLISHED,77.74808952474237,71.0,19.53016585549176,18.0,14.138141460421826,15.0,starter-role-runtime-state-v1
2024-09-29,527048,ESTABLISHED,82.02585187854237,64.0,21.851628713386035,20.0,15.576514622132638,11.0,starter-role-runtime-state-v1
2024-09-29,605400,ESTABLISHED,96.91446692164725,96.0,24.602298848750497,23.0,17.58905831765224,15.0,starter-role-runtime-state-v1
