game_date,game_pk,pitcher_id,player,team,opponent,opponent_team_id,game_time,projection_captured_at_utc,hand_context_captured_at_utc,pitcher_hand,lineup_source,lineup_confirmed,lineup_hash,lineup_batters,batter_left,batter_right,batter_switch,batter_unknown,same_hand_batters,opposite_hand_batters,opposite_hand_share,split_available_batters,split_unavailable_batters,split_coverage,matchup_pa,opponent_k_pct,lineage,audit_eligible,reason,report_only,production_authority,capture_version
2026-08-18,823749,690986,Kyle Harrison,MIL,SEA,136,2026-08-18T23:40:00+00:00,2026-08-18T21:02:35.978156+00:00,2026-08-18T21:02:40.120341+00:00,L,CONFIRMED_LINEUP,True,379953d8ade88e79,9,4,3,2,0,4,5,0.5555555555555556,9,0,1.0,867.0,22.430522041229484,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824154,691946,George Klassen,LAA,HOU,117,2026-08-19T00:10:00+00:00,2026-08-18T23:00:29.276304+00:00,2026-08-18T23:00:31.524021+00:00,R,CONFIRMED_LINEUP,True,c77039dd77a165fd,9,3,6,0,0,6,3,0.3333333333333333,9,0,1.0,2738.0,20.87241779254917,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824319,641778,Eric Lauer,LAD,COL,115,2026-08-19T00:40:00+00:00,2026-08-18T23:00:29.602413+00:00,2026-08-18T23:00:31.524021+00:00,L,CONFIRMED_LINEUP,True,be3859036f3e3d35,9,3,4,2,0,3,6,0.6666666666666666,9,0,1.0,851.0,24.820312761648854,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-18,824319,663372,Ryan Feltner,COL,LAD,119,2026-08-19T00:40:00+00:00,2026-08-18T23:00:29.910634+00:00,2026-08-18T23:00:31.524021+00:00,R,CONFIRMED_LINEUP,True,5236e02d3847d848,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2539.0,21.11394098691047,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823342,694973,Paul Skenes,PIT,DET,116,2026-08-19T16:35:00+00:00,2026-08-19T14:01:07.774937+00:00,2026-08-19T14:01:15.525313+00:00,R,CONFIRMED_LINEUP,True,8f3b11f8200a0fae,9,5,4,0,0,4,5,0.5555555555555556,9,0,1.0,2103.0,20.77110920082456,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823587,476594,Robert Stock,NYM,SDP,135,2026-08-19T17:10:00+00:00,2026-08-19T14:01:08.470523+00:00,2026-08-19T14:01:15.525313+00:00,R,CONFIRMED_LINEUP,True,875e5dcbe9354bdf,9,3,5,1,0,5,4,0.4444444444444444,9,0,1.0,2478.0,20.226733532505573,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823342,695549,Jackson Jobe,DET,PIT,134,2026-08-19T16:35:00+00:00,2026-08-19T14:14:01.442608+00:00,2026-08-19T14:14:09.561345+00:00,R,CONFIRMED_LINEUP,True,e5415328a798c3d2,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,2207.0,23.40887367743373,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824640,605280,Clay Holmes,CHC,CHW,145,2026-08-19T18:20:00+00:00,2026-08-19T14:37:09.552329+00:00,2026-08-19T14:37:13.706838+00:00,R,CONFIRMED_LINEUP,True,888f5706061c3ef3,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2597.0,23.192219466516462,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823587,650633,Michael King,SDP,NYM,121,2026-08-19T17:10:00+00:00,2026-08-19T14:48:09.922633+00:00,2026-08-19T14:48:13.881811+00:00,R,CONFIRMED_LINEUP,True,a6b35b51717eeeab,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,2460.0,22.108177854910544,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823664,671737,Taj Bradley,MIN,ATL,144,2026-08-19T17:40:00+00:00,2026-08-19T15:05:17.053132+00:00,2026-08-19T15:05:25.000212+00:00,R,CONFIRMED_LINEUP,True,5e8ca06a80fd9a8e,9,6,2,1,0,2,7,0.7777777777777778,9,0,1.0,2411.0,21.80299159068786,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823664,700363,AJ Smith-Shawver,ATL,MIN,142,2026-08-19T17:40:00+00:00,2026-08-19T17:05:29.053852+00:00,2026-08-19T17:05:33.875029+00:00,R,CONFIRMED_LINEUP,True,774203bf95c53cd6,9,2,4,3,0,4,5,0.5555555555555556,9,0,1.0,2436.0,20.347955010254204,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824722,694297,Brandon Pfaadt,ARI,BOS,111,2026-08-19T20:10:00+00:00,2026-08-19T17:05:29.378912+00:00,2026-08-19T17:05:33.875029+00:00,R,CONFIRMED_LINEUP,True,4f4c68e6ae2d17c7,9,2,5,2,0,5,4,0.4444444444444444,9,0,1.0,2333.0,21.30023007391956,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824640,656794,Sean Newcomb,CHW,CHC,112,2026-08-19T18:20:00+00:00,2026-08-19T17:05:32.120155+00:00,2026-08-19T17:05:33.875029+00:00,L,CONFIRMED_LINEUP,True,2a8b61ed5d5428eb,9,2,5,2,0,2,7,0.7777777777777778,9,0,1.0,1113.0,21.19953791009463,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,822937,453286,Max Scherzer,TOR,TBR,139,2026-08-19T22:40:00+00:00,2026-08-19T19:38:13.301511+00:00,2026-08-19T19:38:17.863613+00:00,R,CONFIRMED_LINEUP,True,3eec280c3fc44873,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2745.0,18.11588264916211,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824476,669461,Matthew Liberatore,STL,CIN,113,2026-08-19T22:40:00+00:00,2026-08-19T19:38:11.988908+00:00,2026-08-19T19:38:17.863613+00:00,L,CONFIRMED_LINEUP,True,47a4b5913abcd6ea,9,1,6,2,0,1,8,0.8888888888888888,9,0,1.0,708.0,24.321192183174382,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824476,695505,Chase Burns,CIN,STL,138,2026-08-19T22:40:00+00:00,2026-08-19T19:38:12.617587+00:00,2026-08-19T19:38:17.863613+00:00,R,CONFIRMED_LINEUP,True,1c63374eeac186e5,9,5,4,0,0,4,5,0.5555555555555556,9,0,1.0,2442.0,20.97817422762588,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823424,605400,Aaron Nola,PHI,MIA,146,2026-08-19T22:05:00+00:00,2026-08-19T19:38:09.938802+00:00,2026-08-19T19:38:17.863613+00:00,R,CONFIRMED_LINEUP,True,f4a5f79e79499ae8,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,2358.0,22.09592392160761,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823424,645261,Sandy Alcantara,MIA,PHI,143,2026-08-19T22:05:00+00:00,2026-08-19T19:38:09.336821+00:00,2026-08-19T19:38:17.863613+00:00,R,CONFIRMED_LINEUP,True,220a186beb177c4d,9,7,2,0,0,2,7,0.7777777777777778,9,0,1.0,2857.0,19.619946684171,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824722,801139,Payton Tolle,BOS,ARI,109,2026-08-19T20:10:00+00:00,2026-08-19T19:38:08.754839+00:00,2026-08-19T19:38:17.863613+00:00,L,CONFIRMED_LINEUP,True,7e145131c5e49aea,9,1,6,2,0,1,8,0.8888888888888888,9,0,1.0,870.0,19.67750371344257,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824801,605135,Chris Bassitt,BAL,NYY,147,2026-08-19T22:35:00+00:00,2026-08-19T19:38:10.925087+00:00,2026-08-19T19:38:17.863613+00:00,R,CONFIRMED_LINEUP,True,4d7537a6dfdb6b04,9,7,2,0,0,2,7,0.7777777777777778,9,0,1.0,2199.0,24.57296003453145,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824394,800048,Parker Messick,CLE,SFG,137,2026-08-19T22:40:00+00:00,2026-08-19T20:12:35.240570+00:00,2026-08-19T20:12:39.507575+00:00,L,CONFIRMED_LINEUP,True,cdbf1a01a0d4be4d,9,4,5,0,0,4,5,0.5555555555555556,9,0,1.0,649.0,24.18164113785489,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,822937,656876,Drew Rasmussen,TBR,TOR,141,2026-08-19T22:40:00+00:00,2026-08-19T20:12:35.730842+00:00,2026-08-19T20:12:39.507575+00:00,R,CONFIRMED_LINEUP,True,af76d85d1b7cddbf,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,1675.0,21.224056623806355,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,822860,676917,Cade Cavalli,WSH,TEX,140,2026-08-20T00:05:00+00:00,2026-08-19T20:12:36.733217+00:00,2026-08-19T20:12:39.507575+00:00,R,CONFIRMED_LINEUP,True,8edb43f2d41da32c,9,6,3,0,0,3,6,0.6666666666666666,9,0,1.0,2086.0,23.00949677244176,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824155,700712,Walbert Ureña,LAA,HOU,117,2026-08-20T00:10:00+00:00,2026-08-19T20:12:37.435046+00:00,2026-08-19T20:12:39.507575+00:00,R,CONFIRMED_LINEUP,True,1c5179b0512c8a00,9,3,6,0,0,6,3,0.3333333333333333,9,0,1.0,2540.0,21.68695539276606,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824076,605488,Jeffrey Springs,ATH,KCR,118,2026-08-19T23:40:00+00:00,2026-08-19T20:12:33.637489+00:00,2026-08-19T20:12:39.507575+00:00,L,CONFIRMED_LINEUP,True,4a116b4db5f640d5,9,4,5,0,0,4,5,0.5555555555555556,9,0,1.0,930.0,21.11021844954611,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824076,607625,Seth Lugo,KCR,ATH,133,2026-08-19T23:40:00+00:00,2026-08-19T20:55:50.035988+00:00,2026-08-19T20:55:51.598520+00:00,R,CONFIRMED_LINEUP,True,1a91334aeb275fa4,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,1713.0,21.09955233241108,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823748,669160,Dustin May,MIL,SEA,136,2026-08-19T23:40:00+00:00,2026-08-19T20:55:47.998333+00:00,2026-08-19T20:55:51.598520+00:00,R,CONFIRMED_LINEUP,True,6d1395bda11cf659,9,4,3,2,0,3,6,0.6666666666666666,9,0,1.0,2471.0,20.2955970046892,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,822860,677958,Kumar Rocker,TEX,WSH,120,2026-08-20T00:05:00+00:00,2026-08-19T20:55:48.638300+00:00,2026-08-19T20:55:51.598520+00:00,R,CONFIRMED_LINEUP,True,e5800ebd513d8ce4,9,5,2,2,0,2,7,0.7777777777777778,9,0,1.0,1975.0,20.06751203702008,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824801,701542,Will Warren,NYY,BAL,110,2026-08-19T22:35:00+00:00,2026-08-19T20:55:46.658130+00:00,2026-08-19T20:55:51.598520+00:00,R,CONFIRMED_LINEUP,True,e2f4f57a6cec671b,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2300.0,25.48278213025437,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,823748,669302,Logan Gilbert,SEA,MIL,158,2026-08-19T23:40:00+00:00,2026-08-19T20:55:47.420324+00:00,2026-08-19T20:55:51.598520+00:00,R,CONFIRMED_LINEUP,True,50f46eb9b894f446,9,3,5,1,0,5,4,0.4444444444444444,9,0,1.0,2253.0,21.22807011897728,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824318,607536,Kyle Freeland,COL,LAD,119,2026-08-20T00:40:00+00:00,2026-08-19T21:31:15.609854+00:00,2026-08-19T21:31:17.350131+00:00,L,CONFIRMED_LINEUP,True,c904a29021f026a4,9,4,5,0,0,4,5,0.5555555555555556,9,0,1.0,1022.0,19.612336180682423,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-19,824318,808963,Roki Sasaki,LAD,COL,115,2026-08-20T00:40:00+00:00,2026-08-19T22:09:22.052113+00:00,2026-08-19T22:09:23.813756+00:00,R,CONFIRMED_LINEUP,True,05981136fef79ad0,9,5,2,2,0,2,7,0.7777777777777778,9,0,1.0,1687.0,21.61482231091788,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824474,663903,Brady Singer,CIN,STL,138,2026-08-20T16:40:00+00:00,2026-08-20T13:37:42.542364+00:00,2026-08-20T13:37:46.427880+00:00,R,CONFIRMED_LINEUP,True,165b14af2cd1c26a,9,5,4,0,0,4,5,0.5555555555555556,9,0,1.0,2123.0,21.454865906789124,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824589,656550,Grant Holmes,ATL,CHW,145,2026-08-20T18:10:00+00:00,2026-08-20T15:08:45.299780+00:00,2026-08-20T15:08:48.231755+00:00,R,CONFIRMED_LINEUP,True,2176fe0e2828700b,9,5,2,2,0,2,7,0.7777777777777778,9,0,1.0,2665.0,22.90283045300412,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824074,695611,Gage Jump,ATH,KCR,118,2026-08-20T18:10:00+00:00,2026-08-20T15:08:44.848463+00:00,2026-08-20T15:08:48.231755+00:00,L,CONFIRMED_LINEUP,True,2430edb52b5d1b41,9,2,6,1,0,2,7,0.7777777777777778,9,0,1.0,860.0,20.400158851489746,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,822934,693855,Ian Seymour,TBR,TOR,141,2026-08-20T17:10:00+00:00,2026-08-20T15:08:44.469955+00:00,2026-08-20T15:08:48.231755+00:00,L,CONFIRMED_LINEUP,True,24de50952d037fdd,9,2,7,0,0,2,7,0.7777777777777778,9,0,1.0,812.0,20.77975028494496,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,822934,669456,Shane Bieber,TOR,TBR,139,2026-08-20T17:10:00+00:00,2026-08-20T15:08:44.111900+00:00,2026-08-20T15:08:48.231755+00:00,R,CONFIRMED_LINEUP,True,b8fb909a2348f717,9,4,5,0,0,5,4,0.4444444444444444,9,0,1.0,2459.0,18.665306923586265,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824395,694738,Landen Roupp,SFG,CLE,114,2026-08-20T17:10:00+00:00,2026-08-20T15:08:43.401609+00:00,2026-08-20T15:08:48.231755+00:00,R,CONFIRMED_LINEUP,True,29c67b307a70d559,9,4,0,5,0,0,9,1.0,9,0,1.0,2063.0,19.3642166088198,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
