game_date,game_pk,pitcher_id,player,umpire_id,umpire_name,Prior_Umpire_Games,Candidate_Factor,OOS_Eligible,Base_Projection,Candidate_Projection,Actual_Strikeouts,Base_Absolute_Error,Candidate_Absolute_Error,Base_Error,Candidate_Error,Candidate_Win,Candidate_Loss,Candidate_Version,Validation_Version,Availability_Note
2026-08-10,823265,701656,Logan Henderson,483561,Lance Barrett,23,0.9767723532656654,True,5.815127024768502,5.680055308521897,7.0,1.1848729752314977,1.3199446914781028,-1.1848729752314977,-1.3199446914781028,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823265,663554,Casey Mize,483561,Lance Barrett,23,0.9767723532656654,True,5.608395848331307,5.478126010819959,6.0,0.3916041516686928,0.5218739891800412,-0.3916041516686928,-0.5218739891800412,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823189,669713,Hayden Wesneski,427533,Mark Wegner,22,1.06,True,5.911773508299721,6.266479918797704,4.0,1.9117735082997207,2.266479918797704,1.9117735082997207,2.266479918797704,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823189,694918,Blade Tidwell,427533,Mark Wegner,22,1.06,True,3.187077197930339,3.37830182980616,6.0,2.812922802069661,2.62169817019384,-2.812922802069661,-2.62169817019384,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823918,702070,Noah Cameron,545402,John Bacon,12,1.0,False,5.275654789183879,5.275654789183879,2.0,3.2756547891838794,3.2756547891838794,3.2756547891838794,3.2756547891838794,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-10,823918,669373,Tarik Skubal,545402,John Bacon,12,1.0,False,6.185242893148338,6.185242893148338,6.0,0.18524289314833808,0.18524289314833808,0.18524289314833808,0.18524289314833808,False,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824240,676440,Tanner Bibee,503493,Sean Barber,20,0.991262977621541,True,5.134631083279752,5.089769696600006,4.0,1.1346310832797517,1.0897696966000057,1.1346310832797517,1.0897696966000057,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824240,623454,Drew Anderson,503493,Sean Barber,20,0.991262977621541,True,3.35646337935976,3.3271378837018157,4.0,0.6435366206402402,0.6728621162981843,-0.6435366206402402,-0.6728621162981843,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823832,694973,Paul Skenes,544728,Nic Lentz,22,0.9773035369823951,True,5.565366740682601,5.43905260027329,4.0,1.5653667406826006,1.43905260027329,1.5653667406826006,1.43905260027329,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823832,691587,Eury Pérez,544728,Nic Lentz,22,0.9773035369823951,True,5.570617218065954,5.444183910390887,7.0,1.4293827819340459,1.555816089609113,-1.4293827819340459,-1.555816089609113,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,822697,684007,Shota Imanaga,596809,Ryan Additon,22,1.06,True,5.369257278293896,5.69141271499153,5.0,0.36925727829389565,0.6914127149915297,0.36925727829389565,0.6914127149915297,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823512,693433,Bryan Woo,521889,Stu Scheurwater,21,1.0211164274322169,True,5.604753832221759,5.723106209795309,5.0,0.6047538322217587,0.7231062097953087,0.6047538322217587,0.7231062097953087,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823512,677960,Ryan Weathers,521889,Stu Scheurwater,21,1.0211164274322169,True,5.398651148678238,5.512651373891156,4.0,1.3986511486782378,1.5126513738911562,1.3986511486782378,1.5126513738911562,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
