game_id,game_date,pitcher_id,pitcher_name,opponent_team,captured_at_utc,actual_strikeouts,actual_batters_faced,snapshot_version,snapshot_hash,feature_payload.prior_games,feature_payload.prior_strikeouts,feature_payload.prior_ip,feature_payload.prior_k_per_9,feature_payload.prior_k_rate,feature_payload.prior_bb_rate,feature_payload.prior_hit_rate,feature_payload.recent3_k_per_9,feature_payload.recent5_k_per_9,feature_payload.recent3_k_avg,feature_payload.recent5_k_avg,feature_payload.opponent_k_rate,feature_payload.opponent_k_rate_same_hand,feature_payload.pitcher_is_left_handed,feature_payload.park_factor,feature_payload.wind_mph,feature_payload.wind_out_mph,feature_payload.wind_in_mph,feature_payload.temperature_f,feature_payload.days_rest,feature_payload.weather_k_factor,feature_payload.arsenal_pitch_types,feature_payload.arsenal_avg_velocity,feature_payload.arsenal_whiff_rate,feature_payload.arsenal_putaway_rate,feature_payload.arsenal_pitch_k_rate,feature_payload.arsenal_usage_entropy,feature_payload.lineup_size,feature_payload.same_hand_batters,feature_payload.opposite_hand_batters,feature_payload.lineup_k_rate,feature_payload.same_hand_k_rate,feature_payload.opposite_hand_k_rate,feature_payload.lineup_k_rate_weighted,feature_payload.top3_k_rate,feature_payload.pitch_mix_matchup_score,feature_payload.pitch_mix_same_hand_score,feature_payload.pitch_mix_opposite_hand_score,feature_payload.pitch_mix_top_pitch_score,feature_payload.opponent_team_id,source_versions.mlb_stats_api,source_versions.reconstruction,Prior_K9,Recent3_K9,Recent5_K9,RecentBlend_K9,Recent_vs_Prior_Divergence,Prior_K_Rate,Actual_K_Rate,Actual_K_Rate_Residual_vs_Prior,Validation_Version
823521,2026-07-19,694361,Will Klein,,2026-08-14T16:33:29.129387+00:00,1,6,1.0.0,5005449737c88122fbe5878509c9fd7065bd3095f67feab82fe707aad0e67c33,10.0,13.0,8.7,13.448275862068966,0.26,0.14,0.24,15.65217391304348,15.283018867924527,1.3333333333333333,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,10.0,0.1448152477530329,0.113726885254663,0.2007743002500988,0.0,0.4657142857142857,0.0,0.0,0.0,0.0,147.0,v1,2.3.0,13.448275862068966,15.65217391304348,15.283018867924527,15.430680885972109,0.14740960434151562,0.26,0.16666666666666666,-0.09333333333333335,recent-form-k-v1-report-only
823521,2026-07-19,642232,Ryan Yarbrough,,2026-08-14T16:33:29.148908+00:00,1,10,1.0.0,8eea5d4ef4f6f5c74aab36886e45b1553a92610b186b7919d1f82b26606c245e,10.0,9.0,11.8,6.864406779661016,0.1475409836065573,0.0983606557377049,0.2131147540983606,7.82608695652174,6.0,0.6666666666666666,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,18.0,0.1033759642319006,0.1225104912604912,0.0938087007176053,0.0,0.3703152557319223,0.0,0.0,0.0,0.0,119.0,v1,2.3.0,6.864406779661016,7.82608695652174,6.0,6.730434782608696,-0.019516908212560247,0.1475409836065573,0.1,-0.047540983606557286,recent-form-k-v1-report-only
824739,2026-07-19,663556,Shane McClanahan,,2026-08-14T16:33:29.199351+00:00,3,24,1.0.0,62b523225b256e7ca014a5fd658836932cf42ebbeae0d6cbd871085536fb3032,10.0,48.0,50.4,8.571428571428571,0.2253521126760563,0.0657276995305164,0.215962441314554,6.464088397790055,8.181818181818182,4.333333333333333,4.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,16.0,0.1341112502720921,0.10802194415778,0.1504170665935371,0.0,0.4175744371822802,0.0,0.0,0.0,0.0,111.0,v1,2.3.0,8.571428571428571,6.464088397790055,8.181818181818182,7.494726268206931,-0.12561526870919137,0.2253521126760563,0.125,-0.10035211267605629,recent-form-k-v1-report-only
824739,2026-07-19,543243,Sonny Gray,,2026-08-14T16:33:29.200204+00:00,5,26,1.0.0,0fe49c9c0918f33cd7f779c1f003a4799bf504d5cb0daa3bc054384f8fe3059b,10.0,64.0,61.2,9.411764705882351,0.2633744855967078,0.0658436213991769,0.205761316872428,8.952879581151832,9.244712990936556,6.333333333333333,6.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1131880878751867,0.0865214487345047,0.1495516867033895,0.0,0.3435435435435435,0.0,0.0,0.0,0.0,139.0,v1,2.3.0,9.411764705882351,8.952879581151832,9.244712990936556,9.127979627022667,-0.030152164628841516,0.2633744855967078,0.19230769230769232,-0.07106679328901547,recent-form-k-v1-report-only
823439,2026-07-19,690997,Nolan McLean,,2026-08-14T16:33:29.241470+00:00,10,21,1.0.0,6931155baf867d3873fb494a9c19d3793561c85c9c253635a10549de19c0c426,10.0,61.0,54.3,10.11049723756906,0.2489795918367346,0.0979591836734693,0.1877551020408163,9.5,10.741935483870968,6.333333333333333,7.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,13.0,0.1258447966977378,0.1104069541569541,0.1400951128892305,0.0,0.4431416710828475,0.0,0.0,0.0,0.0,143.0,v1,2.3.0,10.11049723756906,9.5,10.741935483870968,10.245161290322581,0.013319231447206148,0.2489795918367346,0.47619047619047616,0.22721088435374157,recent-form-k-v1-report-only
823439,2026-07-19,660604,Alan Rangel,,2026-08-14T16:33:29.242278+00:00,4,23,1.0.0,1bf16a0d335cb6778fc2aef09bc8d58e8d6d8307eaf08eb968578cbaa4ebca2c,5.0,22.0,19.1,10.366492146596858,0.2588235294117647,0.1058823529411764,0.2117647058823529,10.54054054054054,10.366492146596858,4.333333333333333,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1129583219372692,0.083089922220357,0.1536879579148767,0.0,0.3083028083028082,0.0,0.0,0.0,0.0,121.0,v1,2.3.0,10.366492146596858,10.54054054054054,10.366492146596858,10.436111504174331,0.006715806715806627,0.2588235294117647,0.17391304347826086,-0.08491048593350381,recent-form-k-v1-report-only
824897,2026-07-19,543135,Nathan Eovaldi,,2026-08-14T16:33:29.339269+00:00,2,20,1.0.0,2199f92f3c1351b4f9e35eebc7e7dfde3bafe5c70445805822f921aeb8e0ceb1,10.0,73.0,63.2,10.395569620253164,0.2775665399239543,0.0608365019011406,0.2243346007604562,14.0,12.483870967741936,9.333333333333334,8.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1361023394593483,0.1388588288588288,0.1323434902782384,0.0,0.3745257452574526,0.0,0.0,0.0,0.0,144.0,v1,2.3.0,10.395569620253164,14.0,12.483870967741936,13.09032258064516,0.25922128934060007,0.2775665399239543,0.1,-0.1775665399239543,recent-form-k-v1-report-only
824897,2026-07-19,656550,Grant Holmes,,2026-08-14T16:33:29.340124+00:00,2,24,1.0.0,c10b2c94c6043363407daff73054e572df1d15eed79baad5461725ddaa26b018,10.0,42.0,44.6,8.475336322869955,0.2110552763819095,0.0904522613065326,0.2160804020100502,7.071428571428571,7.574257425742575,3.6666666666666665,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.1167762407020718,0.1205828647884274,0.110685642163903,0.0,0.3209876543209876,0.0,0.0,0.0,0.0,140.0,v1,2.3.0,8.475336322869955,7.071428571428571,7.574257425742575,7.373125884016973,-0.1300491681821243,0.2110552763819095,0.08333333333333333,-0.12772194304857615,recent-form-k-v1-report-only
824411,2026-07-19,694973,Paul Skenes,,2026-08-14T16:33:29.398941+00:00,8,25,1.0.0,2efbcf637d70300abe59b1a7bff2ecbc6253777a758051c1b1338434d4c1f25c,10.0,67.0,52.400000000000006,11.50763358778626,0.2887931034482758,0.0689655172413793,0.2413793103448276,9.536423841059603,10.689655172413792,5.333333333333333,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,0.1644594136144464,0.1351479289940828,0.19377089823481,0.0,0.518974358974359,0.0,0.0,0.0,0.0,114.0,v1,2.3.0,11.50763358778626,9.536423841059603,10.689655172413792,10.228362639872117,-0.11116716031625395,0.2887931034482758,0.32,0.031206896551724206,recent-form-k-v1-report-only
824411,2026-07-19,676282,Joey Cantillo,,2026-08-14T16:33:29.399763+00:00,7,25,1.0.0,648a0946fc8438f885d09d107a86800b7ae79568cf5876fe4df950e63992ed09,10.0,60.0,50.2,10.756972111553784,0.2727272727272727,0.1136363636363636,0.2181818181818181,12.0,11.79310344827586,6.666666666666667,7.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,17.0,0.1324203797337281,0.1211219336219336,0.1384019100282076,0.0,0.4338624338624339,0.0,0.0,0.0,0.0,134.0,v1,2.3.0,10.756972111553784,12.0,11.79310344827586,11.875862068965517,0.1040153256704981,0.2727272727272727,0.28,0.0072727272727273196,recent-form-k-v1-report-only
824168,2026-07-19,687064,Brandon Young,,2026-08-14T16:33:29.445635+00:00,7,27,1.0.0,07a56af7bd2ece718542f87f5129df5238096ca858f1e92a12dae6810ff479d4,10.0,48.0,56.70000000000001,7.619047619047618,0.1935483870967742,0.0806451612903225,0.2338709677419354,9.529411764705882,8.035714285714286,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,7.0,0.1329110535154928,0.1234641422414082,0.1585526698308653,0.0,0.3968944099378881,0.0,0.0,0.0,0.0,117.0,v1,2.3.0,7.619047619047618,9.529411764705882,8.035714285714286,8.633193277310925,0.133106617647059,0.1935483870967742,0.25925925925925924,0.06571087216248506,recent-form-k-v1-report-only
824168,2026-07-19,686613,Hunter Brown,,2026-08-14T16:33:29.511748+00:00,4,24,1.0.0,0ea0a907c6231ecbb809ad69b5a99649498d65e5f0bb5fe4bea098138b2aec7f,7.0,39.0,34.4,10.203488372093023,0.2549019607843137,0.1437908496732026,0.1764705882352941,6.1875,8.181818181818182,3.6666666666666665,4.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,9.0,0.1700665632536209,0.1418501788067005,0.2202290244925903,0.0,0.4316425120772947,0.0,0.0,0.0,0.0,110.0,v1,2.3.0,10.203488372093023,6.1875,8.181818181818182,7.38409090909091,-0.2763170163170162,0.2549019607843137,0.16666666666666666,-0.08823529411764705,recent-form-k-v1-report-only
824086,2026-07-19,608566,Germán Márquez,,2026-08-14T16:33:29.552318+00:00,2,18,1.0.0,17e67f36eb61999a5f67f8d9b46238ad5627eb61b409e4717ec8ff8efb921de0,9.0,28.0,41.2,6.116504854368932,0.154696132596685,0.1104972375690607,0.2320441988950276,6.75,5.086956521739131,3.0,2.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.125745859774549,0.0934126911221163,0.1868196227846995,0.0,0.3902179691653376,0.0,0.0,0.0,0.0,118.0,v1,2.3.0,6.116504854368932,6.75,5.086956521739131,5.752173913043478,-0.05956521739130438,0.154696132596685,0.1111111111111111,-0.04358502148557389,recent-form-k-v1-report-only
824086,2026-07-19,702070,Noah Cameron,,2026-08-14T16:33:29.553126+00:00,1,26,1.0.0,aaea797e5eb40f4a96a8146a5c5f082c47842a2552822a4d01cdec91cb1f6334,10.0,55.0,53.3,9.287054409005629,0.2330508474576271,0.0762711864406779,0.2330508474576271,9.473684210526317,9.642857142857142,5.333333333333333,5.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,18.0,0.1079247996563966,0.0975860832137733,0.1125197847420069,0.0,0.2946127946127946,0.0,0.0,0.0,0.0,135.0,v1,2.3.0,9.287054409005629,9.473684210526317,9.642857142857142,9.575187969924812,0.031025290498974734,0.2330508474576271,0.038461538461538464,-0.19458930899608864,recent-form-k-v1-report-only
823764,2026-07-19,691587,Eury Pérez,,2026-08-14T16:33:29.601512+00:00,9,22,1.0.0,cdf00e5be926db10a1400a94cd95c6991db7a60a9112b8fb24d0f1b5999366a8,10.0,62.0,53.4,10.449438202247192,0.2910798122065727,0.0938967136150234,0.1596244131455399,10.939226519337016,10.950570342205324,7.333333333333333,6.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.108949572170726,0.0724642024642024,0.1587023490432581,0.0,0.3546358858858858,0.0,0.0,0.0,0.0,158.0,v1,2.3.0,10.449438202247192,10.939226519337016,10.950570342205324,10.946032813058,0.04752357028189458,0.2910798122065727,0.4090909090909091,0.11801109688433642,recent-form-k-v1-report-only
823764,2026-07-19,688107,Robert Gasser,,2026-08-14T16:33:29.640969+00:00,5,18,1.0.0,949b89002781b34964da7326fae6def76db560218da2868d5d240af3beb4ab66,9.0,43.0,44.7,8.65771812080537,0.2139303482587064,0.0696517412935323,0.2238805970149253,7.012987012987014,8.1203007518797,4.0,4.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,17.0,0.1233290461405529,0.1751009468114731,0.0989657987660022,0.0,0.4106858054226475,0.0,0.0,0.0,0.0,146.0,v1,2.3.0,8.65771812080537,7.012987012987014,8.1203007518797,7.677375256322625,-0.1132334006263016,0.2139303482587064,0.2777777777777778,0.06384742951907138,recent-form-k-v1-report-only
824653,2026-07-19,805673,Zebby Matthews,,2026-08-14T16:33:29.686852+00:00,4,22,1.0.0,0e6a328901930bb26912ad3648c60f2fce0e8b9915f13288c6d03e67332f397b,10.0,49.0,59.3,7.436762225969645,0.196,0.068,0.24,7.848837209302326,7.152317880794702,5.0,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,8.0,0.1422748715894987,0.1187878437878438,0.1951206841432225,0.0,0.3878787878787879,0.0,0.0,0.0,0.0,112.0,v1,2.3.0,7.436762225969645,7.848837209302326,7.152317880794702,7.430925612197751,-0.0007848326455176524,0.196,0.18181818181818182,-0.014181818181818184,recent-form-k-v1-report-only
824653,2026-07-19,684007,Shota Imanaga,,2026-08-14T16:33:29.687664+00:00,4,26,1.0.0,c17ae00ed090fa2b24fa9db3060a499d8492d460a2ee7482e620ee46f52ded05,10.0,46.0,51.8,7.992277992277993,0.2026431718061674,0.0616740088105726,0.2555066079295154,10.0,8.4375,5.666666666666667,4.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,19.0,0.1216861015312327,0.1615711731342661,0.1069916014669572,0.0,0.3714846980976014,0.0,0.0,0.0,0.0,142.0,v1,2.3.0,7.992277992277993,10.0,8.4375,9.0625,0.1339070048309179,0.2026431718061674,0.15384615384615385,-0.04879701796001354,recent-form-k-v1-report-only
824330,2026-07-19,663372,Ryan Feltner,,2026-08-14T16:33:29.738087+00:00,3,18,1.0.0,24689d22208daefc79a591b23f3579c86fb3f08e21682d7f02e3eb5dcf0c66f2,10.0,38.0,49.6,6.89516129032258,0.1800947867298578,0.0853080568720379,0.2037914691943128,6.70807453416149,7.186311787072243,4.0,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.1284356618024212,0.1224819051327672,0.1379616724738676,0.0,0.438106938106938,0.0,0.0,0.0,0.0,113.0,v1,2.3.0,6.89516129032258,6.70807453416149,7.186311787072243,6.995016885907941,0.014481981114134346,0.1800947867298578,0.16666666666666666,-0.013428120063191135,recent-form-k-v1-report-only
824978,2026-07-19,656492,Foster Griffin,,2026-08-14T16:33:29.781363+00:00,2,28,1.0.0,3c294710c8db54b482482aa047606f402a08b8d53bc5aab2541f43840401988d,10.0,60.0,59.1,9.137055837563452,0.2586206896551724,0.0344827586206896,0.1982758620689655,9.473684210526317,9.813084112149532,6.666666666666667,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,15.0,0.1336936846235189,0.1299756931570057,0.1359244795034269,0.0,0.406158357771261,0.0,0.0,0.0,0.0,133.0,v1,2.3.0,9.137055837563452,9.473684210526317,9.813084112149532,9.677324151500246,0.05912936546974912,0.2586206896551724,0.07142857142857142,-0.18719211822660095,recent-form-k-v1-report-only
824978,2026-07-19,682052,Jacob Lopez,,2026-08-14T16:33:29.782173+00:00,6,19,1.0.0,5f6069b470516f27c4b6cb83b0f2521cae59f8df54102b26270cc5f2804b4fa7,10.0,27.0,34.900000000000006,6.962750716332377,0.1569767441860465,0.0988372093023255,0.2674418604651162,11.612903225806452,8.602941176470587,2.6666666666666665,2.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,15.0,0.1265956392473541,0.133314479638009,0.1221164123202507,0.0,0.3587301587301587,0.0,0.0,0.0,0.0,120.0,v1,2.3.0,6.962750716332377,11.612903225806452,8.602941176470587,9.806925996204933,0.40848443319980343,0.1569767441860465,0.3157894736842105,0.158812729498164,recent-form-k-v1-report-only
824007,2026-07-19,663554,Casey Mize,,2026-08-14T16:33:29.831702+00:00,5,16,1.0.0,90b6ce7881ae6a308cab26c2ea5d2e6169b2cfa3d84ec8a9bdb7f0e8299529b4,10.0,52.0,52.1,8.982725527831095,0.2476190476190476,0.0523809523809523,0.1857142857142857,9.293478260869566,9.06474820143885,6.333333333333333,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1501893017957571,0.2018778232830355,0.0797049543131047,0.0,0.430958605664488,0.0,0.0,0.0,0.0,108.0,v1,2.3.0,8.982725527831095,9.293478260869566,9.06474820143885,9.156240225211135,0.019316486610043038,0.2476190476190476,0.3125,0.0648809523809524,recent-form-k-v1-report-only
824007,2026-07-19,696270,Ryan Johnson,,2026-08-14T16:33:29.832502+00:00,5,20,1.0.0,3f938f8590be155cf80e265d0f576520eafc7e665dbe9e31ef34ec08d5b3a34a,9.0,25.0,33.1,6.7975830815709966,0.1677852348993288,0.087248322147651,0.2483221476510067,6.428571428571429,7.2,3.333333333333333,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.147736122682985,0.1197009066784608,0.2006915306915307,0.0,0.3986729644624381,0.0,0.0,0.0,0.0,116.0,v1,2.3.0,6.7975830815709966,6.428571428571429,7.2,6.8914285714285715,0.013805714285714421,0.1677852348993288,0.25,0.08221476510067119,recent-form-k-v1-report-only
823113,2026-07-19,592662,Robbie Ray,,2026-08-14T16:33:29.880050+00:00,6,22,1.0.0,e7a7de10e29d9be969ffe8299580e54bfdcf7ad7e42f5b8ac0afbcec7362ae4a,10.0,41.0,55.400000000000006,6.6606498194945845,0.1708333333333333,0.1333333333333333,0.1833333333333333,4.7368421052631575,6.525679758308157,3.333333333333333,4.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,18.0,0.1480721927496121,0.1868899245915375,0.1308198674865341,0.0,0.4468339307048984,0.0,0.0,0.0,0.0,136.0,v1,2.3.0,6.6606498194945845,4.7368421052631575,6.525679758308157,5.810144697090157,-0.12769101295719587,0.1708333333333333,0.2727272727272727,0.1018939393939394,recent-form-k-v1-report-only
823113,2026-07-19,669302,Logan Gilbert,,2026-08-14T16:33:29.880847+00:00,10,23,1.0.0,0b1a099cbf7eb586ab54591c5e3798259e2913980ea2e75a157d62cc21da2e01,10.0,67.0,61.900000000000006,9.74151857835218,0.273469387755102,0.0571428571428571,0.1673469387755102,8.423645320197044,9.97005988023952,6.333333333333333,7.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,10.0,0.1080150707091525,0.0955599992019951,0.1279431851206044,0.0,0.3632478632478632,0.0,0.0,0.0,0.0,137.0,v1,2.3.0,9.74151857835218,8.423645320197044,9.97005988023952,9.35149405622253,-0.04003734315062246,0.273469387755102,0.43478260869565216,0.16131322094055017,recent-form-k-v1-report-only
825057,2026-07-19,669467,Andre Pallante,,2026-08-14T16:33:29.929498+00:00,3,22,1.0.0,5f36a605fe542a6f41fd0ccdef33eee2ce4d5a0ca265fbb6ab0349d16d256601,10.0,39.0,55.8,6.290322580645161,0.1645569620253164,0.0421940928270042,0.2447257383966244,4.390243902439025,4.8979591836734695,2.6666666666666665,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,12.0,0.1057361707404965,0.0911917375098687,0.1239167122787812,0.0,0.3611185749116783,0.0,0.0,0.0,0.0,109.0,v1,2.3.0,6.290322580645161,4.390243902439025,4.8979591836734695,4.694873071179692,-0.25363556304322843,0.1645569620253164,0.13636363636363635,-0.028193325661680035,recent-form-k-v1-report-only
825057,2026-07-19,593958,Eduardo Rodriguez,,2026-08-14T16:33:29.930286+00:00,3,16,1.0.0,b8b375d79f3c184f91283a6fedfe0bdb98f67352932b40bc5f4deaede42153b3,10.0,40.0,59.50000000000001,6.050420168067226,0.1673640167364016,0.0711297071129707,0.205020920502092,4.2631578947368425,5.31055900621118,3.0,3.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,17.0,0.1348492721613726,0.193530088569411,0.1037829575924112,0.0,0.4922027290448343,0.0,0.0,0.0,0.0,138.0,v1,2.3.0,6.050420168067226,4.2631578947368425,5.31055900621118,4.891598561621445,-0.19152745995423337,0.1673640167364016,0.1875,0.02013598326359839,recent-form-k-v1-report-only
824410,2026-07-20,657746,Joe Ryan,,2026-08-14T16:33:30.079421+00:00,3,22,1.0.0,d89c13ad1d7e13f28d2acffc93b899f2aec378a4607ffbf8743519e55645190d,10.0,76.0,59.2,11.554054054054053,0.3076923076923077,0.0445344129554655,0.2186234817813765,10.588235294117649,11.571428571428571,6.666666666666667,7.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,0.1613879383403855,0.1335042735042735,0.1892716031764976,0.0,0.5118518518518519,0.0,0.0,0.0,0.0,114.0,v1,2.3.0,11.554054054054053,10.588235294117649,11.571428571428571,11.178151260504201,-0.032534276868642076,0.3076923076923077,0.13636363636363635,-0.17132867132867136,recent-form-k-v1-report-only
824410,2026-07-20,676440,Tanner Bibee,,2026-08-14T16:33:30.080251+00:00,5,25,1.0.0,3ff8c9f3af30d6d009f94c0e068d3f820bf7039b26d6036a6f68b08453b57bf6,10.0,40.0,60.3,5.970149253731344,0.1702127659574468,0.0595744680851063,0.1957446808510638,3.1395348837209305,5.088339222614842,2.0,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.1045825502720001,0.0825167166213879,0.1462624582787121,0.0,0.3227205533707081,0.0,0.0,0.0,0.0,142.0,v1,2.3.0,5.970149253731344,3.1395348837209305,5.088339222614842,4.3088174870572775,-0.2782730709179061,0.1702127659574468,0.2,0.029787234042553207,recent-form-k-v1-report-only
823522,2026-07-20,677952,Braxton Ashcraft,,2026-08-14T16:33:30.125185+00:00,2,20,1.0.0,cb1271f52e855e50228d06f138cace91f65bcfc088f0f55e051eb3f78538ec47,10.0,72.0,57.3,11.308900523560208,0.2975206611570248,0.0537190082644628,0.2272727272727272,11.666666666666668,12.127659574468083,7.0,7.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,9.0,0.1567179263135857,0.1192108147606868,0.2275646925801724,0.0,0.4619047619047619,0.0,0.0,0.0,0.0,147.0,v1,2.3.0,11.308900523560208,11.666666666666668,12.127659574468083,11.943262411347517,0.056094037299711186,0.2975206611570248,0.1,-0.1975206611570248,recent-form-k-v1-report-only
823522,2026-07-20,677960,Ryan Weathers,,2026-08-14T16:33:30.125985+00:00,5,23,1.0.0,cb9db94d914070e5ff6a609c5c244fb43cbeed55a9fa97e5b0cb2d304c4a74cd,10.0,56.0,50.8,9.921259842519683,0.2456140350877192,0.0614035087719298,0.25,13.106796116504857,11.651785714285715,5.0,5.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,17.0,0.1407564415699763,0.11729745697137,0.1531759040045326,0.0,0.4465392994804759,0.0,0.0,0.0,0.0,134.0,v1,2.3.0,9.921259842519683,13.106796116504857,11.651785714285715,12.233789875173372,0.23308834456112582,0.2456140350877192,0.21739130434782608,-0.02822273073989312,recent-form-k-v1-report-only
822788,2026-07-20,607259,Nick Martinez,,2026-08-14T16:33:30.171161+00:00,0,24,1.0.0,bf7e0e779cc14e3bdc4c6b1f0e2f71f2184a26941eed7f1f482db420aac0770d,10.0,31.0,56.5,4.938053097345133,0.1319148936170212,0.0382978723404255,0.251063829787234,4.090909090909092,6.113207547169812,2.333333333333333,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1001777633257038,0.0745449615282734,0.1351315839585634,0.0,0.3835777126099707,0.0,0.0,0.0,0.0,141.0,v1,2.3.0,4.938053097345133,4.090909090909092,6.113207547169812,5.3042881646655236,0.07416588280860958,0.1319148936170212,0.0,-0.1319148936170212,recent-form-k-v1-report-only
822788,2026-07-20,656302,Dylan Cease,,2026-08-14T16:33:30.171963+00:00,7,26,1.0.0,8608136ea99aabb16e06951084e5b9f4482f2294b4feba4bd91f7a8e6cab692a,10.0,92.0,58.6,14.129692832764505,0.3914893617021276,0.1106382978723404,0.1446808510638297,14.0625,13.775510204081634,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,11.0,0.1074335536443201,0.0874323174245774,0.1347079666712419,0.0,0.3260536398467433,0.0,0.0,0.0,0.0,139.0,v1,2.3.0,14.129692832764505,14.0625,13.775510204081634,13.89030612244898,-0.0169421029281277,0.3914893617021276,0.2692307692307692,-0.1222585924713584,recent-form-k-v1-report-only
