Game_Date,Pitcher,Pitcher_ID,Projection,K_Target,Target_Label,Projection_Headroom,Actual_K,Ladder_Win,Target_Probability,Brier,Confidence,Data_Quality,Opponent_K_Pct,Headroom_Bucket,Quality_Bucket,Opponent_K_Bucket,Report_Only,Production_Authority,No_Projection_Adjustment,Research_Version
2026-08-19,Kumar Rocker,677958,4.5068986117045,4,4+,0.5068986117045,3.0,False,0.6631446621943192,0.4397608429968178,HIGH,76,20.06751203702008,0.50-0.74,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Walbert Ureña,700712,4.70497713729241,4,4+,0.7049771372924099,7.0,True,0.6967577138965118,0.09195588408126983,HIGH,74,21.68695539276606,0.50-0.74,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Roki Sasaki,808963,4.779758171196984,4,4+,0.7797581711969839,6.0,True,0.7155992111131959,0.08088380871943651,HIGH,76,21.61482231091788,0.75-0.99,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Kyle Freeland,607536,4.674067341355391,4,4+,0.674067341355391,5.0,True,0.6921181871365443,0.09479121069208797,HIGH,77,19.612336180682423,0.50-0.74,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Sean Newcomb,656794,3.691783945868399,3,3+,0.6917839458683992,0.0,False,0.6995948978427262,0.4894330210875745,MEDIUM,54,21.19953791009463,0.50-0.74,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Seth Lugo,607625,4.659569149653388,4,4+,0.6595691496533878,3.0,False,0.6908774745189736,0.4773116847977151,HIGH,79,21.09955233241108,0.50-0.74,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Jeffrey Springs,605488,4.03921984202886,4,4+,0.039219842028860086,1.0,False,0.5763187340523268,0.3321432832196766,HIGH,77,21.11021844954611,0.00-0.24,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Matt Wilkinson,683363,4.504782238807596,4,4+,0.5047822388075964,0.0,False,0.6643637465327242,0.44137918770699786,MEDIUM,46,19.05971031536159,0.50-0.74,<50,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-19,Ethan Pecko,814490,3.12370571311448,3,3+,0.12370571311448009,4.0,True,0.5922061648465035,0.1662958119891971,LOW,46,23.43186845436612,0.00-0.24,<50,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Michael McGreevy,700241,4.830287037029995,4,4+,0.8302870370299953,4.0,True,0.7205380913538724,0.07809895838413658,HIGH,79,24.628194176372087,0.75-0.99,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Brady Singer,663903,4.975886953872402,4,4+,0.9758869538724024,3.0,False,0.7404401807135985,0.5482516612151864,HIGH,79,21.454865906789124,0.75-0.99,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Landen Roupp,694738,4.892290798953244,4,4+,0.892290798953244,2.0,False,0.7280124613773251,0.5300021439206712,HIGH,79,19.3642166088198,0.75-0.99,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Gavin Williams,668909,5.8766220812787004,5,5+,0.8766220812787004,11.0,True,0.6970598189645958,0.09177275328576348,HIGH,79,21.193570530635263,0.75-0.99,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Shane Bieber,669456,4.371613704416658,4,4+,0.3716137044166583,7.0,True,0.6384308771193807,0.13073223062066036,HIGH,70,18.665306923586265,0.25-0.49,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Ian Seymour,693855,5.177023303035572,5,5+,0.1770233030355719,8.0,True,0.568258848973002,0.18640042149011704,HIGH,66,20.77975028494496,0.00-0.24,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Gage Jump,695611,5.080170290147141,5,5+,0.08017029014714083,3.0,False,0.5651563755483691,0.3194017288229692,HIGH,66,20.400158851489746,0.00-0.24,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Randy Dobnak,677976,4.52780318794702,4,4+,0.5278031879470202,4.0,True,0.668869913636117,0.1096471340953526,MEDIUM,53,21.34715646855429,0.50-0.74,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Grant Holmes,656550,4.405485902472372,4,4+,0.40548590247237204,3.0,False,0.6454259918939533,0.4165747110122935,HIGH,78,22.90283045300412,0.25-0.49,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Anthony Kay,641743,4.505969400727092,4,4+,0.5059694007270918,6.0,True,0.668707619116379,0.10975464163153821,HIGH,78,20.96929312518283,0.50-0.74,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,George Kirby,669923,5.398152790286933,5,5+,0.3981527902869333,3.0,False,0.6368114123858892,0.4055287749449111,HIGH,78,23.57644316335506,0.25-0.49,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Robert Gasser,688107,5.022227145716616,5,5+,0.02222714571661566,4.0,False,0.5683438125808418,0.323014689298927,HIGH,65,21.22341168083344,0.00-0.24,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Gerrit Cole,543037,5.870309529353726,5,5+,0.870309529353726,8.0,True,0.7021729737422564,0.0887009375695307,HIGH,66,24.34323787005277,0.75-0.99,50-74,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Kyle Bradish,680694,5.209599773673959,5,5+,0.20959977367395943,5.0,True,0.5917259119448717,0.16668773097724668,HIGH,79,23.79503675061057,0.00-0.24,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Andrew Alvarez,674841,4.6114686913474525,4,4+,0.6114686913474525,5.0,True,0.6862594048490429,0.09843316104567676,HIGH,66,24.57643853597612,0.50-0.74,50-74,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Jacob deGrom,594798,5.122795537671218,5,5+,0.12279553767121776,10.0,True,0.5830292807226807,0.17386458073464503,HIGH,78,22.137663922782817,0.00-0.24,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Grayson Rodriguez,680570,4.38740661645816,4,4+,0.38740661645816044,6.0,True,0.6365439769171819,0.13210028071517801,HIGH,64,21.59680897916301,0.25-0.49,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-20,Peter Lambert,663567,5.370480024115135,5,5+,0.37048002411513536,3.0,False,0.634381105575012,0.4024393871105746,HIGH,76,22.9241862768066,0.25-0.49,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Chris Sale,519242,5.882717730823426,5,5+,0.8827177308234262,6.0,True,0.7045766478543268,0.08727495699298642,HIGH,77,21.369341679061847,0.75-0.99,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Jacob Misiorowski,694819,6.423008680458235,6,6+,0.4230086804582349,6.0,True,0.6304082968911957,0.13659802700686655,HIGH,78,21.52145036210028,0.25-0.49,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Jesús Luzardo,666200,6.223001157677428,6,6+,0.22300115767742756,9.0,True,0.5888214687054583,0.16906778459753644,HIGH,79,20.26867148751642,0.00-0.24,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Cam Schlittler,693645,5.461453981255983,5,5+,0.4614539812559828,4.0,False,0.6456045411498704,0.4168052235533347,HIGH,79,19.29716257655966,0.25-0.49,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Logan Webb,657277,4.97488871043981,4,4+,0.9748887104398101,2.0,False,0.7389832878967476,0.5460962997906874,HIGH,77,20.46654782163388,0.75-0.99,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Sonny Gray,543243,5.237612693677365,5,5+,0.23761269367736482,6.0,True,0.5897337471544328,0.16831839822394284,HIGH,78,21.40815683827125,0.00-0.24,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Brad Lord,695418,3.568349915455668,3,3+,0.5683499154556682,1.0,False,0.6853318620255855,0.46967976110745613,HIGH,77,23.23230156772832,0.50-0.74,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Ryan Gusto,687473,4.159985257017219,4,4+,0.15998525701721888,2.0,False,0.5885341260844228,0.34637241756595527,HIGH,79,20.569064108520493,0.00-0.24,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Freddy Peralta,642547,5.038658126621143,5,5+,0.03865812662114276,6.0,True,0.5741875867832471,0.18131621124947472,HIGH,79,25.07428616145394,0.00-0.24,75-89,HIGH_K_25+,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Trevor Rogers,669432,4.713536756032543,4,4+,0.7135367560325427,6.0,True,0.6986107029011468,0.0908355084057408,HIGH,78,19.910840576568685,0.50-0.74,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Sean Manaea,640455,5.779149075347374,5,5+,0.779149075347374,4.0,False,0.6975388649483899,0.48656046811348813,HIGH,62,23.46981248113536,0.75-0.99,50-74,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Sean Burke,680732,5.423076934498678,5,5+,0.42307693449867756,4.0,False,0.6269823565110363,0.3931068753761322,HIGH,76,22.49726472104716,0.25-0.49,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Troy Melton,675512,5.011320221929184,5,5+,0.011320221929183916,3.0,False,0.5683850901497869,0.3230616107045814,HIGH,65,20.88024757759811,0.00-0.24,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Noah Cameron,702070,5.710727627732709,5,5+,0.7107276277327088,2.0,False,0.6737929683641373,0.4539969642169553,HIGH,78,23.22783521940472,0.50-0.74,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,J.T. Ginn,669372,5.095414939915699,5,5+,0.09541493991569894,4.0,False,0.5781989977610646,0.33431408101189963,HIGH,77,20.08150120339639,0.00-0.24,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Hayden Wesneski,669713,4.771083230085481,4,4+,0.7710832300854813,4.0,True,0.7029213483017075,0.0882557252948754,MEDIUM,59,20.82103635624867,0.75-0.99,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Reid Detmers,672282,5.7955591647971785,5,5+,0.7955591647971785,5.0,True,0.6897742955215063,0.09623998771917773,HIGH,79,23.96408425632785,0.75-0.99,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,MacKenzie Gore,669022,5.994872936028644,5,5+,0.9948729360286439,7.0,True,0.7185670920753608,0.07920448166291842,HIGH,79,24.900876656778884,0.75-0.99,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Joey Cantillo,676282,4.510297455989889,4,4+,0.510297455989889,5.0,True,0.6449531863082414,0.12605823991267034,HIGH,79,24.596040023108248,0.50-0.74,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Tanner Gordon,685299,3.927938849917356,3,3+,0.9279388499173562,2.0,False,0.7315015816885522,0.5350945640128536,HIGH,74,19.170458336350777,0.75-0.99,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Nick Lodolo,666157,4.1729252123604486,4,4+,0.17292521236044855,2.0,False,0.6025022478884549,0.3630089587106411,HIGH,65,19.734325397599708,0.00-0.24,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Eduardo Rodriguez,593958,5.285165799240996,5,5+,0.28516579924099617,4.0,False,0.613456065279923,0.37632834402872517,HIGH,79,24.3222974362696,0.25-0.49,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Connor Prielipp,687570,5.369582042673925,5,5+,0.36958204267392514,7.0,True,0.627895592126857,0.13846169035862238,HIGH,70,21.217135573676707,0.25-0.49,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Bubba Chandler,696149,4.557500793950419,4,4+,0.5575007939504193,6.0,True,0.6749580757362448,0.10565225252908479,HIGH,78,21.0146035179494,0.50-0.74,75-89,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Yoshinobu Yamamoto,808967,5.936281163332936,5,5+,0.9362811633329358,9.0,True,0.7186121069196396,0.07917914637220433,HIGH,68,22.46071291682637,0.75-0.99,50-74,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Matthew Boyd,571510,5.549262858090053,5,5+,0.5492628580900529,3.0,False,0.6553062020611453,0.4294262184598026,HIGH,66,22.470293108527244,0.50-0.74,50-74,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Emerson Hancock,676106,5.56936311661193,5,5+,0.56936311661193,6.0,True,0.6408942255292303,0.12895695725825135,HIGH,78,22.167717636224538,0.50-0.74,75-89,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Mason Fluharty,689254,3.08963695242448,3,3+,0.08963695242448022,0.0,False,0.5907872213834218,0.3490295409499442,LOW,48,23.73043848562877,0.00-0.24,<50,MID_K_22-24.9,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Hunter Dobbins,690928,4.260417857507303,4,4+,0.26041785750730284,3.0,False,0.6165072954995945,0.38008124540422433,HIGH,71,19.71555672127572,0.25-0.49,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
2026-08-21,Randy Vásquez,681190,3.6785510929083554,3,3+,0.6785510929083554,3.0,True,0.6740773703080905,0.1062255605452896,HIGH,72,20.462932407571486,0.50-0.74,50-74,LOW_K_<22,True,NONE,True,k-ladder-reliability-shadow-v1-report-only
