game_date,game_pk,pitcher_id,player,team,opponent,Lineup_Source,Lineup_Confirmed,Lineup_Batters,Lineup_Hash,Lineup_Captured_At_UTC,Game_Time_UTC,Resolved_At_UTC,Lineage,Outcome_Lineage,Authentic_Pregame_Pair,Prior_Paired_Starts,OOS_Eligible,Preconfirm_Projection,Confirmed_Projection,Projection_Delta,Opponent_K_Delta,Projection_Delta_Direction,Projection_Delta_Band,Data_Quality,Quality_Band,Starter_History_Games,Starter_History_Band,Actual_Strikeouts,Preconfirm_Absolute_Error,Confirmed_Absolute_Error,Preconfirm_Error,Confirmed_Error,Confirmed_Win,Confirmed_Loss,Report_Only,Production_Authority,Validation_Version
2026-08-13,824561,663436,Davis Martin,CHW,CIN,CONFIRMED_LINEUP,True,9.0,0157c6ea472cdbef,2026-08-13 15:02:21.944132+00:00,2026-08-13 18:10:00+00:00,2026-08-13 22:26:15.832874+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,4.716470289105828,4.709475301098596,-0.006994988007232195,-0.0768204456613936,NEUTRAL,<0.05 K,78,70–79,23.0,10+,3.0,1.7164702891058283,1.7094753010985961,1.7164702891058283,1.7094753010985961,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822776,801139,Payton Tolle,BOS,TOR,CONFIRMED_LINEUP,True,9.0,d6a546f60c79c838,2026-08-13 15:47:27.589262+00:00,2026-08-13 19:07:00+00:00,2026-08-13 22:26:15.876541+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,28,True,5.252115433839874,5.411665879736916,0.15955044589704226,1.219813489724661,UP,0.15–0.29 K,72,70–79,19.0,10+,4.0,1.2521154338398741,1.4116658797369164,1.2521154338398741,1.4116658797369164,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822776,453286,Max Scherzer,TOR,BOS,ACTIVE_ROSTER,False,0.0,nan,,2026-08-13 19:07:00+00:00,2026-08-13 22:26:15.916614+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,4.002706076813793,,,UNKNOWN,UNKNOWN,70,70–79,26.0,10+,4.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822696,592332,Kevin Gausman,CHC,WSH,ACTIVE_ROSTER,False,0.0,nan,,2026-08-13 20:05:00+00:00,2026-08-14 01:37:13.195619+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.1805625411540674,,,UNKNOWN,UNKNOWN,70,70–79,24.0,10+,7.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,822696,676917,Cade Cavalli,WSH,CHC,ACTIVE_ROSTER,False,0.0,nan,,2026-08-13 20:05:00+00:00,2026-08-14 01:37:13.240699+00:00,UNCONFIRMED,RESOLVED_AFTER_START,False,0,False,,5.284261858257167,,,UNKNOWN,UNKNOWN,70,70–79,25.0,10+,10.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823669,605400,Aaron Nola,PHI,MIN,CONFIRMED_LINEUP,True,9.0,b83c29fcaf272a01,2026-08-13 22:26:18.552525+00:00,2026-08-13 23:30:00+00:00,2026-08-14 05:23:01.784104+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,4.886371109087962,5.058942410672682,0.17257130158471945,1.3741135345864066,UP,0.15–0.29 K,79,70–79,24.0,10+,9.0,4.113628890912038,3.9410575893273183,-4.113628890912038,-3.9410575893273183,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823669,671737,Taj Bradley,MIN,PHI,CONFIRMED_LINEUP,True,9.0,5bca64cfaa177767,2026-08-13 22:26:19.014915+00:00,2026-08-13 23:30:00+00:00,2026-08-14 05:23:01.869171+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,5.49593085591098,5.521771862741471,0.02584100683049151,0.1875278621565463,UP,<0.05 K,78,70–79,23.0,10+,3.0,2.49593085591098,2.5217718627414714,2.49593085591098,2.5217718627414714,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823995,594798,Jacob deGrom,TEX,LAA,CONFIRMED_LINEUP,True,9.0,08984bd92926f289,2026-08-14 01:37:16.058216+00:00,2026-08-14 02:07:00+00:00,2026-08-14 05:23:01.943330+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,5.728644452405052,5.515084930170935,-0.21355952223411734,-1.7463526352253569,DOWN,0.15–0.29 K,77,70–79,22.0,10+,3.0,2.728644452405052,2.515084930170935,2.728644452405052,2.515084930170935,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823995,700712,Walbert Ureña,LAA,TEX,CONFIRMED_LINEUP,True,9.0,47fdba7b15a22153,2026-08-14 01:37:16.475988+00:00,2026-08-14 02:07:00+00:00,2026-08-14 05:23:02.011996+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,4.773813957279724,4.713297608881091,-0.0605163483986324,-0.5890219585979892,DOWN,0.05–0.14 K,72,70–79,19.0,10+,5.0,0.22618604272027643,0.28670239111890883,-0.22618604272027643,-0.28670239111890883,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823915,675660,Shane Drohan,MIL,LAD,CONFIRMED_LINEUP,True,9.0,a227c02ebcd50123,2026-08-13 22:26:19.921287+00:00,2026-08-14 02:10:00+00:00,2026-08-14 05:23:02.080834+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,4.80784665801591,5.09499132605994,0.2871446680440304,2.244936175421458,UP,0.15–0.29 K,64,60–69,13.0,10+,5.0,0.19215334198409018,0.0949913260599402,-0.19215334198409018,0.0949913260599402,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-13,823915,808963,Roki Sasaki,LAD,MIL,CONFIRMED_LINEUP,True,9.0,0c7364e0b2fde707,2026-08-14 01:37:16.859510+00:00,2026-08-14 02:10:00+00:00,2026-08-14 05:23:02.148720+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,37,True,5.226919830402448,5.157072926337631,-0.06984690406481686,-0.6120136111099157,DOWN,0.05–0.14 K,74,70–79,20.0,10+,2.0,3.226919830402448,3.157072926337631,3.226919830402448,3.157072926337631,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824643,669461,Matthew Liberatore,STL,CHC,CONFIRMED_LINEUP,True,9.0,bac3864afb2c67e6,2026-08-14 17:12:13.892920+00:00,2026-08-14 18:20:00+00:00,2026-08-14 21:04:06.243406+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.762040130344021,4.807385909419322,0.04534577907530135,0.4161135284434714,UP,<0.05 K,78,70–79,23.0,10+,6.0,1.2379598696559793,1.192614090580678,-1.2379598696559793,-1.192614090580678,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824643,605280,Clay Holmes,CHC,STL,CONFIRMED_LINEUP,True,9.0,243b2592fa28e9fd,2026-08-14 16:09:02.668564+00:00,2026-08-14 18:20:00+00:00,2026-08-14 21:04:06.312326+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.26198933769421,4.24889813214706,-0.013091205547150153,-0.1249657117733527,DOWN,<0.05 K,79,70–79,35.0,10+,3.0,1.2619893376942102,1.24889813214706,1.2619893376942102,1.24889813214706,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824479,645261,Sandy Alcantara,MIA,CIN,CONFIRMED_LINEUP,True,9.0,e370d90c7b4a111e,2026-08-14 18:48:38.165263+00:00,2026-08-14 22:10:00+00:00,2026-08-15 00:33:20.575295+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.940118523993084,5.969322268750199,0.029203744757115402,0.2504104906115323,UP,<0.05 K,79,70–79,25.0,10+,2.0,3.9401185239930836,3.969322268750199,3.9401185239930836,3.969322268750199,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824479,695505,Chase Burns,CIN,MIA,CONFIRMED_LINEUP,True,9.0,b45c339dc12179ce,2026-08-14 19:41:09.335294+00:00,2026-08-14 22:10:00+00:00,2026-08-15 00:33:20.603987+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.3976443786842,5.558449164509395,0.16080478582519486,1.2539448965300792,UP,0.15–0.29 K,77,70–79,22.0,10+,8.0,2.6023556213158,2.441550835490605,-2.6023556213158,-2.441550835490605,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823346,687562,Jake Bennett,BOS,PIT,CONFIRMED_LINEUP,True,9.0,f44becfc57533327,2026-08-14 19:41:09.780861+00:00,2026-08-14 22:40:00+00:00,2026-08-15 02:04:48.345046+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.184746568288318,5.136651373886729,-0.04809519440158905,-0.4354487627058496,DOWN,<0.05 K,64,60–69,13.0,10+,6.0,0.8152534317116817,0.8633486261132708,-0.8152534317116817,-0.8633486261132708,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823346,696149,Bubba Chandler,PIT,BOS,CONFIRMED_LINEUP,True,9.0,ca2fd151593471b9,2026-08-14 19:41:10.208409+00:00,2026-08-14 22:40:00+00:00,2026-08-15 02:04:48.389838+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.578395173644202,4.53317940662322,-0.04521576702098162,-0.4102626967431213,DOWN,<0.05 K,77,70–79,22.0,10+,5.0,0.4216048263557983,0.46682059337677995,-0.4216048263557983,-0.46682059337677995,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824237,656794,Sean Newcomb,CHW,DET,CONFIRMED_LINEUP,True,9.0,d22b27411b2d4b8e,2026-08-14 18:48:39.426868+00:00,2026-08-14 22:40:00+00:00,2026-08-15 02:04:48.424040+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.30251554439311,4.293658542998768,-0.008857001394341424,-0.0886030341632917,NEUTRAL,<0.05 K,53,<60,6.0,6–9,2.0,2.30251554439311,2.2936585429987684,2.30251554439311,2.2936585429987684,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824237,695549,Jackson Jobe,DET,CHW,CONFIRMED_LINEUP,True,9.0,2176fe0e2828700b,2026-08-14 19:41:10.674522+00:00,2026-08-14 22:40:00+00:00,2026-08-15 02:04:48.456150+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.531694877066149,4.509072904569642,-0.022621972496507325,-0.2418841580654707,DOWN,<0.05 K,60,60–69,11.0,10+,4.0,0.5316948770661494,0.509072904569642,0.5316948770661494,0.509072904569642,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823591,674841,Andrew Alvarez,WSH,NYM,CONFIRMED_LINEUP,True,9.0,6d52669ce483871d,2026-08-14 19:41:11.138044+00:00,2026-08-14 23:10:00+00:00,2026-08-15 02:04:48.489482+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.655559425578288,4.411414403822503,-0.24414502175578523,-2.536519692146797,DOWN,0.15–0.29 K,65,60–69,14.0,10+,4.0,0.6555594255782884,0.41141440382250316,0.6555594255782884,0.41141440382250316,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823591,476594,Robert Stock,NYM,WSH,CONFIRMED_LINEUP,True,9.0,51dac8696f8c8015,2026-08-14 20:43:55.675854+00:00,2026-08-14 23:10:00+00:00,2026-08-15 02:04:48.519317+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.317257140431908,4.350693049617538,0.03343590918563066,0.3178284781317231,UP,<0.05 K,47,<60,2.0,0–2,5.0,0.6827428595680924,0.6493069503824618,-0.6827428595680924,-0.6493069503824618,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824399,650633,Michael King,SDP,CLE,CONFIRMED_LINEUP,True,9.0,8f2f04c7374a06d4,2026-08-14 19:41:11.779545+00:00,2026-08-14 23:10:00+00:00,2026-08-15 02:04:48.552568+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.745971027844099,4.756564500312371,0.010593472468271692,0.0850356258292137,UP,<0.05 K,79,70–79,24.0,10+,4.0,0.7459710278440994,0.7565645003123711,0.7459710278440994,0.7565645003123711,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824399,668909,Gavin Williams,CLE,SDP,CONFIRMED_LINEUP,True,9.0,a2203eecf9cb48e3,2026-08-14 20:05:24.679227+00:00,2026-08-14 23:10:00+00:00,2026-08-15 02:04:48.587224+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.810501297244628,5.778883370854544,-0.03161792639008443,-0.2195954003094975,DOWN,<0.05 K,79,70–79,24.0,10+,5.0,0.8105012972446284,0.778883370854544,0.8105012972446284,0.778883370854544,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824882,694297,Brandon Pfaadt,ARI,ATL,CONFIRMED_LINEUP,True,9.0,bcee581c25b3b54e,2026-08-14 19:41:12.480351+00:00,2026-08-14 23:15:00+00:00,2026-08-15 02:04:48.621432+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.701965735730616,4.695923424536369,-0.006042311194247141,-0.0562488331525976,NEUTRAL,<0.05 K,79,70–79,35.0,10+,7.0,2.2980342642693836,2.3040765754636308,-2.2980342642693836,-2.3040765754636308,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,822777,543037,Gerrit Cole,NYY,TOR,CONFIRMED_LINEUP,True,9.0,40c497233da79278,2026-08-14 19:41:12.903971+00:00,2026-08-14 23:15:00+00:00,2026-08-15 02:04:48.652998+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.07889103064942,5.1837125225898735,0.1048214919404531,0.7594016154966816,UP,0.05–0.14 K,65,60–69,14.0,10+,5.0,0.07889103064942038,0.18371252258987347,0.07889103064942038,0.18371252258987347,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,822777,669456,Shane Bieber,TOR,NYY,CONFIRMED_LINEUP,True,9.0,6d3b9161a68e4386,2026-08-14 20:43:55.971743+00:00,2026-08-14 23:15:00+00:00,2026-08-15 02:04:48.680443+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.758458272469989,4.789902636901819,0.031444364431830074,0.3149978220133924,UP,<0.05 K,68,60–69,16.0,10+,5.0,0.24154172753001113,0.21009736309818106,-0.24154172753001113,-0.21009736309818106,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824159,669923,George Kirby,SEA,HOU,CONFIRMED_LINEUP,True,9.0,779e88a63d69f106,2026-08-14 20:05:25.424227+00:00,2026-08-15 00:10:00+00:00,2026-08-15 04:06:07.298253+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.927242972592867,5.055233311872689,0.12799033927982162,1.066931104648912,UP,0.05–0.14 K,77,70–79,22.0,10+,2.0,2.9272429725928673,3.055233311872689,2.9272429725928673,3.055233311872689,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824159,663567,Peter Lambert,HOU,SEA,CONFIRMED_LINEUP,True,9.0,3ec2b62f73ce9ce2,2026-08-14 20:43:56.255639+00:00,2026-08-15 00:10:00+00:00,2026-08-15 04:06:07.335296+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.074486359039691,4.964871980644212,-0.10961437839547905,-0.8876531473009273,DOWN,0.05–0.14 K,74,70–79,20.0,10+,6.0,0.9255136409603093,1.0351280193557884,-0.9255136409603093,-1.0351280193557884,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823993,607625,Seth Lugo,KCR,LAA,CONFIRMED_LINEUP,True,9.0,1409a175d79f0ae3,2026-08-14 21:49:30.157592+00:00,2026-08-15 01:38:00+00:00,2026-08-15 05:09:32.190344+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,45,True,5.055455356389977,4.862892118380245,-0.19256323800973263,-1.816390461240669,DOWN,0.15–0.29 K,79,70–79,24.0,10+,4.0,1.0554553563899773,0.8628921183802447,1.0554553563899773,0.8628921183802447,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823993,680570,Grayson Rodriguez,LAA,KCR,CONFIRMED_LINEUP,True,9.0,b124afe729c3da1e,2026-08-14 21:49:30.612261+00:00,2026-08-15 01:38:00+00:00,2026-08-15 05:09:32.226083+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,45,True,4.517470199722485,4.497707170109626,-0.01976302961285903,-0.1898430374541106,DOWN,<0.05 K,62,60–69,12.0,10+,5.0,0.4825298002775149,0.5022928298903739,-0.4825298002775149,-0.5022928298903739,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824968,677958,Kumar Rocker,TEX,ATH,CONFIRMED_LINEUP,True,9.0,6bc2b75e48f4bb01,2026-08-14 21:54:24.310805+00:00,2026-08-15 01:40:00+00:00,2026-08-15 05:09:32.263310+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,45,True,4.3945731625946,4.395781761680474,0.0012085990858734519,0.0111641459273634,NEUTRAL,<0.05 K,74,70–79,20.0,10+,3.0,1.3945731625946003,1.3957817616804737,1.3945731625946003,1.3957817616804737,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823913,688107,Robert Gasser,MIL,LAD,CONFIRMED_LINEUP,True,9.0,90fc029d69b59e10,2026-08-14 22:35:07.164537+00:00,2026-08-15 02:10:00+00:00,2026-08-15 05:09:32.298358+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,45,True,4.4317586117190775,4.7466171474424845,0.31485853572340705,2.7516716198125515,UP,0.30+ K,64,60–69,13.0,10+,7.0,2.5682413882809225,2.2533828525575155,-2.5682413882809225,-2.2533828525575155,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823913,808967,Yoshinobu Yamamoto,LAD,MIL,CONFIRMED_LINEUP,True,9.0,494e6de7a7d3c232,2026-08-15 00:21:24.991421+00:00,2026-08-15 02:10:00+00:00,2026-08-15 05:09:32.330707+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,45,True,6.019416351195652,5.946600628694665,-0.07281572250098645,-0.5471079326603103,DOWN,0.05–0.14 K,76,70–79,21.0,10+,9.0,2.9805836488043482,3.0533993713053347,-2.9805836488043482,-3.0533993713053347,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823185,607536,Kyle Freeland,COL,SFG,CONFIRMED_LINEUP,True,9.0,05f79b1bf17f26b6,2026-08-14 21:54:25.033811+00:00,2026-08-15 02:15:00+00:00,2026-08-15 05:09:32.362016+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,45,True,5.9939860490522285,5.705471119678161,-0.28851492937406764,-2.567787127314918,DOWN,0.15–0.29 K,76,70–79,21.0,10+,2.0,3.9939860490522285,3.705471119678161,3.9939860490522285,3.705471119678161,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,823185,694738,Landen Roupp,SFG,COL,CONFIRMED_LINEUP,True,9.0,871fc53e6600524a,2026-08-14 20:43:57.346103+00:00,2026-08-15 02:15:00+00:00,2026-08-15 05:09:32.389287+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.234142537406657,5.18952142514298,-0.04462111226367682,-0.3714295042494271,DOWN,<0.05 K,78,70–79,23.0,10+,5.0,0.23414253740665725,0.18952142514298043,0.23414253740665725,0.18952142514298043,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824882,519242,Chris Sale,ATL,ARI,CONFIRMED_LINEUP,True,9.0,0a57abb3df98034b,2026-08-14 19:41:15.616860+00:00,2026-08-14 23:15:00+00:00,2026-08-15 02:04:48.931244+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,5.080231041881671,5.485459497169694,0.4052284552880234,2.683354252655352,UP,0.30+ K,76,70–79,21.0,10+,9.0,3.919768958118329,3.5145405028303056,-3.919768958118329,-3.5145405028303056,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,822942,605135,Chris Bassitt,BAL,TBR,CONFIRMED_LINEUP,True,9.0,238e31657c285216,2026-08-14 19:41:16.099033+00:00,2026-08-14 23:10:00+00:00,2026-08-15 04:06:07.694112+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,3.976685214012029,4.100788408450873,0.12410319443884399,1.1095196735309685,UP,0.05–0.14 K,79,70–79,35.0,10+,3.0,0.9766852140120288,1.1007884084508728,0.9766852140120288,1.1007884084508728,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,822942,571927,Steven Matz,TBR,BAL,CONFIRMED_LINEUP,True,9.0,191e14c2eb21535c,2026-08-14 20:43:57.726250+00:00,2026-08-14 23:10:00+00:00,2026-08-15 04:06:07.726957+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,43,True,4.300704762689051,4.256740631891617,-0.04396413079743411,-0.564681416120834,DOWN,<0.05 K,62,60–69,12.0,10+,1.0,3.300704762689051,3.256740631891617,3.300704762689051,3.256740631891617,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-14,824968,695611,Gage Jump,ATH,TEX,CONFIRMED_LINEUP,True,9.0,4dcbbeb82e67583b,2026-08-15 00:21:24.207708+00:00,2026-08-15 01:40:00+00:00,2026-08-15 05:09:32.421445+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,False,0,False,,5.663479055047671,,,UNKNOWN,UNKNOWN,65,60–69,14.0,10+,1.0,,,,,False,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,824239,641743,Anthony Kay,CHW,DET,CONFIRMED_LINEUP,True,9.0,dfec2a6c62d605ac,2026-08-15 15:06:36.029269+00:00,2026-08-15 17:10:00+00:00,2026-08-15 19:49:04.766761+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,4.773763885028314,4.794158051567684,0.02039416653936943,0.1958216557063288,UP,<0.05 K,77,70–79,22.0,10+,4.0,0.7737638850283144,0.7941580515676838,0.7737638850283144,0.7941580515676838,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,824239,675512,Troy Melton,DET,CHW,CONFIRMED_LINEUP,True,9.0,888f5706061c3ef3,2026-08-15 15:06:36.478763+00:00,2026-08-15 17:10:00+00:00,2026-08-15 19:49:04.815757+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,5.366447223701473,5.350953547943936,-0.01549367575753724,-0.1315547129910754,DOWN,<0.05 K,64,60–69,13.0,10+,4.0,1.3664472237014733,1.350953547943936,1.3664472237014733,1.350953547943936,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,824644,700241,Michael McGreevy,STL,CHC,CONFIRMED_LINEUP,True,9.0,36cc1cffb75c01f3,2026-08-15 16:58:29.651307+00:00,2026-08-15 18:20:00+00:00,2026-08-15 22:55:55.683087+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,4.359465746456151,4.488471728532872,0.12900598207672065,1.299577617107552,UP,0.05–0.14 K,78,70–79,23.0,10+,6.0,1.6405342535438487,1.511528271467128,-1.6405342535438487,-1.511528271467128,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,824644,571510,Matthew Boyd,CHC,STL,CONFIRMED_LINEUP,True,9.0,5a1b3575ccfd0c9a,2026-08-15 16:58:30.044135+00:00,2026-08-15 18:20:00+00:00,2026-08-15 22:55:55.729425+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,4.792668201735664,5.168619874051423,0.3759516723157592,2.9374057839740537,UP,0.30+ K,65,60–69,14.0,10+,2.0,2.7926682017356637,3.168619874051423,2.7926682017356637,3.168619874051423,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,822775,693645,Cam Schlittler,NYY,TOR,CONFIRMED_LINEUP,True,9.0,1dcbe47ec31e8c76,2026-08-15 16:58:30.446485+00:00,2026-08-15 19:07:00+00:00,2026-08-15 22:55:55.775849+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,5.333340153016165,5.76531356803126,0.43197341501509534,3.073816255100663,UP,0.30+ K,79,70–79,25.0,10+,7.0,1.6666598469838352,1.2346864319687398,-1.6666598469838352,-1.2346864319687398,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,822775,680755,Braydon Fisher,TOR,NYY,CONFIRMED_LINEUP,True,9.0,d9d9b2cd68418db0,2026-08-15 16:58:30.901889+00:00,2026-08-15 19:07:00+00:00,2026-08-15 22:55:55.819771+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,3.135071725966476,3.1565460243819308,0.021474298415454562,0.3357260440210972,UP,<0.05 K,56,<60,8.0,6–9,0.0,3.135071725966476,3.1565460243819308,3.135071725966476,3.1565460243819308,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,823184,547179,Michael Lorenzen,COL,SFG,CONFIRMED_LINEUP,True,9.0,cd040dd26adcced5,2026-08-15 16:58:31.300515+00:00,2026-08-15 20:05:00+00:00,2026-08-15 22:55:55.860008+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,4.1359044476717255,4.173256011909386,0.037351564237660284,0.3855489528520373,UP,<0.05 K,79,70–79,24.0,10+,1.0,3.1359044476717255,3.1732560119093858,3.1359044476717255,3.1732560119093858,False,True,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,823184,657277,Logan Webb,SFG,COL,CONFIRMED_LINEUP,True,9.0,0afdbbe0083a2a3b,2026-08-15 17:24:16.144796+00:00,2026-08-15 20:05:00+00:00,2026-08-15 22:55:55.895011+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,5.425968066287931,5.51839318904492,0.092425122756989,0.7545499942017706,UP,0.05–0.14 K,76,70–79,21.0,10+,7.0,1.5740319337120692,1.4816068109550802,-1.5740319337120692,-1.4816068109550802,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
2026-08-15,823588,695418,Brad Lord,WSH,NYM,CONFIRMED_LINEUP,True,9.0,bf55ca45c8af5baa,2026-08-15 18:10:19.424897+00:00,2026-08-15 20:10:00+00:00,2026-08-16 00:11:50.362350+00:00,PRE_GAME_CAPTURE,RESOLVED_AFTER_START,True,70,True,3.874838168127233,3.8440168524749634,-0.030821315652269643,-0.3611509892562665,DOWN,<0.05 K,76,70–79,21.0,10+,1.0,2.874838168127233,2.8440168524749634,2.874838168127233,2.8440168524749634,True,False,True,NONE,lineup-k-walkforward-v2-lineage-safe-report-only
