Season,Game_Date,Pitcher_ID,Team,Team_Starts,League_Starts,Team_Leash_Label,Team_Leash_Version,Team_Leash_Role,Workload_Version,Validation_Version,Production_Authority,Report_Only,Actual_PITCHES,Baseline_PITCHES,Candidate_PITCHES,Multiplier_PITCHES,Actual_BF,Baseline_BF,Candidate_BF,Multiplier_BF,Actual_OUTS,Baseline_OUTS,Candidate_OUTS,Multiplier_OUTS
2024,2024-07-22,669467,138,37,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,98.0,89.63083092596979,87.77556957798355,0.9793010805677057,23.0,22.19165806745049,21.98694978632083,0.9907754400095992,18.0,16.206652623099387,16.162499267748824,0.9972756030268933
2024,2024-07-22,682243,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,94.0,86.16944989570364,85.23973227022687,0.9892105888269906,26.0,22.42403110079737,22.40910950538344,0.9993345712308881,21.0,16.712265080210216,17.025366171074594,1.0187348087983081
2024,2024-07-23,554430,143,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,107.0,97.77373933261192,97.90835988285899,1.0013768579494449,26.0,24.56905418831039,24.89537301718017,1.013281700889611,21.0,18.28063592756736,18.587389526987742,1.016780247724194
2024,2024-07-23,592791,112,41,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,94.0,87.47586269463673,86.8588806116702,0.992946830543183,26.0,23.752565932274088,23.94812039670089,1.0082329827010854,22.0,17.676172855386923,17.798383603389542,1.0069138692522672
2024,2024-07-23,667755,108,43,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,100.0,79.37437552558606,78.30549594987606,0.9865336946762441,29.0,22.35722516634651,22.140299260851492,0.9902972795648385,23.0,16.60483925412413,16.244606926919236,0.9783055817830081
2024,2024-07-23,669302,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,92.0,89.62663941466245,88.75159432587091,0.9902367745292435,27.0,24.713100763751918,24.734065605354527,1.0008483290625092,20.0,19.82198963655619,20.2418008874271,1.0211790672161731
2024,2024-07-23,694973,134,45,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,104.0,99.64536016184107,98.3868966808331,0.9873705762218732,29.0,23.787706387832472,23.364607378217965,0.9822135433018913,25.0,18.766635152964305,18.351985304505906,0.9779049443291967
2024,2024-07-24,527048,134,46,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,91.0,88.7213369084538,87.87880160577203,0.9905035774703088,25.0,23.027390534823276,22.736649580185798,0.9873741249926776,18.0,14.903167268499997,14.718059830794887,0.9875793222762546
2024,2024-07-24,605400,143,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,98.0,93.48129840010753,93.89081435869434,1.004380726044626,26.0,24.022581834337558,24.3577770479899,1.0139533384031694,18.0,18.105422462765567,18.45204521605432,1.0191446929228851
2024,2024-07-24,608379,118,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,81.0,90.55859932830644,91.1681110497899,1.0067305780566875,20.0,23.38183908997475,23.756209702700325,1.0160111705193493,14.0,17.181716121799166,17.507211819503826,1.018944306575505
2024,2024-07-24,615698,115,52,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,83.0,88.1106332490702,87.60400881474088,0.9942501328653807,24.0,22.041566301225327,22.110509832512292,1.0031278871176743,18.0,15.339834796879488,15.217871569519092,0.9920492476630057
2024,2024-07-24,622491,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,100.0,92.7417249589153,91.84099448521638,0.9902877537149762,24.0,23.87864424277983,23.951370337546802,1.0030456542686237,18.0,17.814880860475817,18.204503914817927,1.0218706516980716
2024,2024-07-24,640455,121,44,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,103.0,90.64175406839048,90.37371374117525,0.9970428603244704,22.0,22.631717031923557,22.480362793613953,0.9933122953907515,14.0,16.39691552446892,16.06715567813066,0.979888909847333
2024,2024-07-24,665795,146,53,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,90.0,76.806741987122,75.92619442570074,0.9885355433827816,23.0,18.746877542824272,18.333856812043194,0.9779685587726491,16.0,12.352908168692483,11.982320923631708,0.97
2024,2024-07-24,669461,138,38,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,69.0,70.29081834035473,68.96108639373159,0.9810824233090522,17.0,18.321610715530547,18.121987992145737,0.9891045210770909,9.0,12.71342362220286,12.658637382094742,0.9956906776855576
2024,2024-07-24,676440,114,26,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,67.0,97.06196139068886,97.76519693331646,1.0072452228715734,17.0,23.103882396860136,22.856041687514466,0.9892727678799407,15.0,17.239648566460104,17.01287744338166,0.9868459544169811
2024,2024-07-24,686613,117,43,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,97.0,93.96146363333743,94.82122583401842,1.009150157601163,26.0,23.41293020337841,23.757009681958266,1.014696130539449,18.0,16.784828311206944,16.98744161897502,1.0120712171737136
2024,2024-07-25,453286,140,26,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,85.0,78.62157320530773,77.39397692475707,0.9843860122546138,21.0,20.82793378995612,20.49136545246363,0.983840531620338,18.0,15.268962113912707,15.02678868756197,0.9841394965457361
2024,2024-07-25,519242,144,44,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,94.0,92.71338498604753,94.55542965723525,1.0198681632804685,24.0,22.889678116036606,23.144717784923465,1.011142125616357,22.0,17.555743407203074,17.754249064351562,1.0113071632766655
2024,2024-07-25,605135,141,40,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,97.0,98.56781207663741,101.41032107188569,1.0288381058213831,23.0,25.52987813700645,26.29577448111664,1.03,15.0,17.661699320870035,17.90302108773718,1.0136635644443333
2024,2024-07-25,656302,135,41,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,114.0,98.96654488267296,101.2931359917729,1.0235088646558104,28.0,23.06760552048209,23.05113571586601,0.9992860201895921,27.0,17.36151247412443,17.540557874841458,1.0103127766652746
2024,2024-07-25,657277,137,48,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,89.0,94.9984814177139,95.00807096272284,1.000100944192642,26.0,25.584814386690272,25.55362872490565,0.9987810870419741,15.0,18.767886172166676,18.772818978783086,1.0002628322961444
2024,2024-07-25,668909,114,27,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,105.0,84.72095180445011,84.81673119072967,1.0011305277412443,25.0,20.770967274669353,20.429136602313413,0.9835428621192422,18.0,14.207268265843432,13.987316573544682,0.9845183684728788
2024,2024-07-25,671737,139,16,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,83.0,89.9851908611047,89.89433578056271,0.9989903329684301,21.0,22.889423484809733,22.77088854378538,0.9948214099362084,18.0,17.23724454529618,17.170845976530817,0.9961479592291633
2024,2024-07-26,543243,138,39,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,90.0,89.03246387490161,86.91183029359986,0.9761813445454972,24.0,24.422493398117822,24.006529941479112,0.9829680184632267,15.0,18.154150798259348,17.869153169363585,0.9843012415142498
2024,2024-07-26,607536,115,53,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,83.0,85.04023939455513,84.3287901797272,0.9916339697548703,21.0,24.284757955104812,24.34072959306566,1.0023048052636276,12.0,16.67182642383042,16.533120818400914,0.9916802393509062
2024,2024-07-26,642547,158,25,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,97.0,97.53351158357371,98.84055450985116,1.0134009624492755,27.0,22.45112951663766,22.29091868414843,0.9928640190521147,16.0,16.172560472551442,15.978008389289467,0.987970236154493
2024,2024-07-26,650911,143,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,88.0,86.2198890657731,86.61585499826397,1.0045925126647843,29.0,23.35128651301507,23.67944363949426,1.0140530641126042,18.0,17.609658023025634,17.905219577670895,1.016784059875484
2024,2024-07-26,663903,118,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,99.0,87.74242543292989,87.98582973467335,1.002774077654481,24.0,23.164594782558446,23.40882079206739,1.0105430728144156,21.0,16.519520584152446,16.711307770893278,1.0116097307887262
2024,2024-07-26,664285,117,44,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,92.3982668848456,93.23230177194041,1.0090265208992963,25.0,25.322242648249937,25.70358685829905,1.0150596538918906,19.0,18.34769548979062,18.542086494426204,1.0105948458074068
2024,2024-07-26,666157,113,40,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,93.0,86.32150236937045,86.51119454665978,1.0021975078292502,27.0,23.27490995928858,23.413066329158994,1.0059358498104642,20.0,16.256193234818983,16.14179564337197,0.9929628302398629
2024,2024-07-26,669022,120,41,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,90.0,88.86021519073063,89.99813900903416,1.0128057738309668,25.0,20.927998246750256,20.79974287450402,0.9938715891154973,15.0,13.923141252595697,13.665647708936886,0.9815060740254427
2024,2024-07-26,669358,139,17,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,86.0,76.79990412211237,76.56890540542243,0.9969922004547994,22.0,20.52594953258297,20.381482857542395,0.9929617543485018,18.0,13.236301659069259,13.194979024224239,0.9968780830242935
2024,2024-07-26,669432,146,54,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,93.0,91.4799847381247,90.37275361510855,0.9878964658095892,20.0,22.271710634266462,21.774304561887867,0.9776664630505164,16.0,15.133954456856577,14.67993582315088,0.97
2024,2024-07-26,669923,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,88.0,92.3953998992402,91.64434274872971,0.9918712711744357,27.0,23.82631918702137,23.877908619027426,1.0021652287791964,21.0,18.175325141851836,18.529761502315868,1.0195009639551307
2024,2024-07-26,672456,116,41,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,79.09628679657683,78.45889934339529,0.9919416260990758,24.0,22.835273196197313,22.90299039762055,1.0029654649121742,15.0,16.389884576291983,16.39650865772448,1.0004041566858912
2024,2024-07-26,680570,110,46,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,95.21933645814576,94.92536919559322,0.9969127356534168,20.0,24.393568376667105,24.150788494939512,0.9900473814253508,15.0,17.63275921518076,17.162067003770158,0.9733058107544869
2024,2024-07-26,690986,137,49,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,106.0,85.36917958124396,85.29804044681629,0.9991666883203444,23.0,22.0449071804615,22.069020039178113,1.001093806316317,20.0,15.547110389672305,15.49460245717429,0.9966226564820113
2024,2024-07-27,547179,140,27,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,40.0,90.22123853563204,88.64085482134634,0.9824832407542096,9.0,22.95556363577186,22.552822142676096,0.9824556042497615,2.0,16.65516186033784,16.43370772826821,0.9867035737072603
2024,2024-07-27,592332,141,41,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,118.0,98.04083573603897,100.65775141871057,1.0266920988894594,34.0,25.199481021950113,25.91239747172437,1.0282909179420507,27.0,17.697724142257297,17.89345342843546,1.0110595737963175
2024,2024-07-27,605483,137,50,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,103.0,84.70022014458391,84.82086549062957,1.001424380548713,22.0,21.103420219612666,21.115936350381038,1.000593085416398,18.0,15.751442411998584,15.787375294379983,1.0022812439293831
2024,2024-07-27,607625,118,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,90.0,98.45679274662945,98.7808273362915,1.003291134929572,26.0,25.963390424497522,26.237262508200093,1.0105483944594602,19.0,19.438998052449698,19.789747677248556,1.0180436061494773
2024,2024-07-27,650633,135,42,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,101.0,90.8610384829007,93.18516817102235,1.0255789470044308,23.0,22.859493595611166,22.932307739988328,1.0031852912258363,19.0,17.16571679090647,17.55469941991776,1.0226604361326381
2024,2024-07-27,663372,115,54,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,95.0,89.18952635697319,88.19923491798329,0.9888967743249769,26.0,23.470746017920693,23.46828999352653,0.9998953580601022,18.0,16.282240256035188,16.079281790411923,0.9875349790672671
2024,2024-07-27,663623,120,42,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,93.56857963392116,94.56079816204984,1.010604184994692,21.0,23.74669898096316,23.64140128204172,0.9955657963658084,16.0,17.63031176583362,17.305940149050926,0.9816014815227881
2024,2024-07-27,665152,110,47,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,105.0,88.31517619717127,88.04826018002495,0.9969776879961106,27.0,22.31312633858313,22.032897364128164,0.9874410707758865,18.0,15.469246126722588,15.064487213956232,0.9738346064539533
2024,2024-07-27,669373,116,42,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,92.1281391537411,91.42156197728997,0.9923304955148176,28.0,24.539570998117565,24.619797320598956,1.0032692634474965,21.0,18.565610449240467,18.557507191014224,0.999563533973289
2024,2024-07-27,671096,113,41,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,88.0,93.9029623949975,94.02604944192016,1.0013107898173106,21.0,23.482201001311303,23.68775243086019,1.0087534992796208,12.0,16.565188791273602,16.54244353951539,0.9986269246885857
2024,2024-07-27,680736,119,25,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,82.0,81.31110724442846,79.31603602497788,0.9754637307612449,21.0,19.454970640659557,18.917300100833074,0.9723633332705839,17.0,14.270724004398897,13.84260228426693,0.97
2024,2024-07-27,684007,112,42,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,87.0,89.5274569823687,88.71447250380618,0.9909191603786688,22.0,24.12051729279989,24.30762092738402,1.0077570324182052,17.0,17.537499287175997,17.72568574012674,1.010730518066983
2024,2024-07-27,693433,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,70.0,71.35902050909024,70.6707641582776,0.9903550196470963,18.0,19.11154653188857,19.214924659827258,1.0054091974067192,12.0,14.346936227989449,14.712618103687795,1.0254884994180804
2024,2024-07-27,694297,109,24,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,78.0,86.10268336429232,85.32066873000724,0.9909176508358463,24.0,23.59700854551415,23.798539092891513,1.0085405125394877,18.0,17.825988728710072,18.165956624339586,1.0190714748451495
2024,2024-07-28,641927,142,19,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,98.0,88.4925757180297,87.81506498003078,0.9923438691607562,27.0,23.032625824156995,22.936298464333323,0.9958177864495744,24.0,17.68625201094744,17.811656566432337,1.0070905104940986
2024,2024-07-28,656849,121,45,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,88.0,90.61824972353821,90.41985489089605,0.9978106525644952,22.0,23.00897205244806,22.801113869811683,0.9909662116950478,15.0,15.726710639434899,15.351642568091634,0.976150888768642
2024,2024-07-28,667755,108,44,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,62.0,85.15301982665113,83.99992574310693,0.9864585649940355,15.0,23.580789027590104,23.424976924133333,0.9933924134907247,8.0,17.518773134950546,17.24256535914929,0.9842336119274122
2024,2024-07-28,682243,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,88.0,88.2167048742246,86.9991526322136,0.9861981668466654,25.0,22.960145513169703,22.95809148347427,0.9999105393433045,19.0,17.228644338623848,17.517404606464225,1.0167604752971204
2024,2024-07-29,554430,143,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,103.0,96.83337354867218,97.46849107052891,1.006558870135176,23.0,24.511884272300932,25.08139197544592,1.0232339422305672,15.0,18.52247027400571,19.07814438222588,1.03
2024,2024-07-29,592791,112,43,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,81.0,88.88656310765494,88.12114955191555,0.9913888721874379,20.0,24.082461527424428,24.243706354587154,1.0066955293161832,13.0,18.166345064515802,18.348377534817956,1.0100203133682468
2024,2024-07-29,669302,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,69.0,90.83392940114483,89.65579005388065,0.9870297436758326,15.0,25.07716434721899,25.13285031690448,1.002220584788394,8.0,19.87322290314168,20.253543440099644,1.0191373356406042
2024,2024-07-29,669467,138,40,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,92.0,91.04413604243574,88.94152892942033,0.9769056283642982,24.0,22.327018126955878,21.989105915947654,0.9848653228529315,15.0,16.504525780441966,16.241379841574968,0.9840561345192463
2024,2024-07-29,676440,114,29,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,95.0,90.62782196585479,90.60314034347216,0.9997276595437554,24.0,22.104957542186288,21.71224293670508,0.9822340936538001,18.0,16.922808427920017,16.571689415473465,0.97925172917119
2024,2024-07-29,694973,134,47,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,101.0,100.65702497791578,99.59974084394595,0.9894961714375942,25.0,24.5436182967037,24.26837045659985,0.9887853601381661,18.0,19.65146626048608,19.435254650344127,0.9889976856039135
2024,2024-07-29,700249,110,48,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,94.0,81.14709376642737,81.25718538863333,1.0013566921142345,26.0,20.47842570417911,20.314364981385225,0.9919886066847217,13.0,13.302166965487451,12.987960001806085,0.9763792647847093
2024,2024-07-30,453286,140,28,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,68.0,76.50902562968328,74.41310339515104,0.9726055557853154,17.0,20.52901572909169,19.940662161002457,0.9713403907984017,12.0,15.486199243575745,15.034435043829145,0.9708279486372998
2024,2024-07-30,605135,141,42,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,90.0,96.03659993116973,98.91769792910483,1.03,20.0,24.97487447349117,25.724120707695906,1.03,12.0,17.302015192213155,17.730802647288,1.0247825152337067
2024,2024-07-30,605400,143,60,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,95.0,94.4458873545243,95.29023606799872,1.0089400262639807,27.0,24.282116391337066,24.810344327777962,1.0217537848813436,17.0,18.103450112643348,18.622909193877682,1.0286939272902211
2024,2024-07-30,608379,118,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,89.0,88.28811821802562,88.62189339587826,1.003780522051998,27.0,22.85793982359872,23.15520008624271,1.0130046830527175,21.0,16.777468763610656,17.140914672925717,1.0216627379514693
2024,2024-07-30,615698,115,55,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,92.0,87.07219498775518,86.31255121810068,0.991275702079621,24.0,22.195284011114783,22.261781970232644,1.0029960400184363,11.0,15.62987993555406,15.49637596947488,0.9914584138438907
2024,2024-07-30,622491,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,100.0,93.98709632441332,92.34466463760052,0.9825249236220295,26.0,23.94123095494008,23.804941474071775,0.9943073319360722,18.0,17.849814517310158,18.007178913534734,1.0088160241705575
2024,2024-07-30,640455,121,46,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,94.99327744365797,94.78780058331677,0.997836932613857,24.0,22.876311014259365,22.670938558559254,0.9910224836700245,21.0,16.209478564796175,15.845524604673681,0.9775468434306746
2024,2024-07-30,665795,146,55,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,79.0,79.88378266113239,78.96419705515554,0.988488456913993,20.0,19.38931341385951,18.928956179308138,0.9762571667843427,15.0,12.80346752173077,12.419363496078846,0.97
2024,2024-07-30,668909,114,30,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,90.0,88.6872101499372,88.74525738139009,1.0006545163767668,19.0,21.44850906083913,21.102783804390032,0.9838811520433219,15.0,14.702610171425901,14.45770727977599,0.9833428970234229
2024,2024-07-30,686613,117,45,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,102.0,94.08013381985089,94.94192839871658,1.0091602184635058,27.0,23.652350049547668,24.036155638983015,1.0162269537120556,17.0,16.89857646006516,17.17154672992869,1.0161534476296636
2024,2024-07-30,693821,144,46,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,91.0,88.79665656082949,89.9104595500438,1.0125432987271463,25.0,22.835375350507576,22.973080284810006,1.0060303337338998,19.0,15.216846651176086,15.461620495173994,1.0160857140516029
2024,2024-07-31,519242,144,47,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,100.0,92.2051258135518,93.39742659946373,1.0129309599156437,25.0,22.93188452041295,23.12066188225661,1.00823209107283,17.0,18.01515407999962,18.378823592043272,1.0201868665917988
2024,2024-07-31,607536,115,56,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,91.0,83.8301203336862,83.24713623423244,0.9930456487819272,25.0,23.776019975066085,23.883205517594213,1.0045081364602038,21.0,16.115820168711345,15.900292513049665,0.9866263303136056
2024,2024-07-31,642547,158,26,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,101.0,95.2309365323461,96.59776764342983,1.0143528055152484,23.0,22.68755615353783,22.63332085625614,0.9976094693974682,18.0,16.101406546410963,15.970724268867896,0.9918837974082334
2024,2024-07-31,650911,143,60,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,94.0,86.57357751396809,87.48567111669132,1.0105354731653093,25.0,23.956231003977976,24.560185821573054,1.025210761137459,17.0,17.675800951637274,18.205376073948383,1.0299604597132588
2024,2024-07-31,656302,135,43,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,101.0,103.38737953800913,106.31515908071158,1.0283185390304441,22.0,23.89537592120748,23.996950305799455,1.0042507966782739,17.0,18.478277764322648,18.99930943595985,1.0281969823315027
2024,2024-07-31,657277,137,52,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,106.0,94.28741992259555,94.90232922702432,1.0065216473728265,34.0,25.622125729699597,25.592751905416126,0.9988535758276518,27.0,18.343670682583166,18.389518781117037,1.0024993960765662
2024,2024-07-31,663903,118,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,89.0,88.79740753694675,89.1824880557797,1.004336618934204,27.0,23.231161379543167,23.623110966773204,1.0168717172949941,21.0,16.99508423556056,17.47416673946768,1.0281894751015523
2024,2024-07-31,664285,117,46,300,LONGER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,92.0,91.95771955145013,93.0868577356682,1.0122788841407309,25.0,25.18308036365928,25.67933215835779,1.019705762263088,18.0,18.384875161752454,18.710623625113726,1.0177182853022007
2024,2024-07-31,666157,113,42,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,103.0,89.57101232253721,89.77116497077894,1.0022345694555845,28.0,23.993653069851195,24.179217556924304,1.0077338988995501,17.0,16.767154098481512,16.70761124241987,0.9964488394564803
2024,2024-07-31,669022,120,43,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,98.0,88.01768078658866,89.15571144436484,1.0129295687821576,24.0,21.24420826500979,21.142492070030556,0.99521205056407,16.0,14.018500876550107,13.810580614947876,0.9851681528978583
2024,2024-07-31,669923,136,60,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,95.0,89.67758649510719,88.4939399561848,0.9868010883746635,25.0,23.892182686033195,23.845944149733974,0.9980647002031233,16.0,18.404932422599785,18.628307944859852,1.0121367205883234
2024,2024-07-31,671737,139,18,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,94.0,91.97677680385145,91.6398443513241,0.996336766037737,20.0,22.987568882224565,22.829718512001325,0.993133229049493,15.0,17.414691911614216,17.451775694614156,1.0021294538650556
2024,2024-07-31,680570,110,49,300,NEUTRAL,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,96.0,93.78415973498153,94.05732579569089,1.0029127100086122,28.0,23.694349936743645,23.596961779891494,0.995889815204378,18.0,17.28393839765551,16.881268578240952,0.9767026582628193
2024,2024-08-01,543243,138,42,300,TIGHTER,team-leash-v1,CONTEXT_ONLY,workload-v1,team-leash-historical-v1,NONE,True,93.0,89.11618925530998,87.47874532437831,0.9816257411294761,26.0,24.364029596202116,24.119422089465683,0.9899603016910404,21.0,17.793287091969237,17.630713937758376,0.9908632309830916
